,0030a28c-81aa-44b0-8be0-b35e1dcbf98c_01,0bf573ac-cd1e-42d8-90cf-b30d7b08679c_01,0e251c03-bf86-4ed8-b45d-3cbc97160502_01,0e9fcccc-0630-408d-a121-2c6413824cb7_01,1843c82e-7a35-474f-9f79-c0a9af9aa09c_01,1d0db5d7-39ca-466d-96b3-0d278c5ea768_01,1ea575f1-f731-408b-a629-f5f4abab569e_01,1f971af1-6772-4fe6-8d35-bbe527a037fe_01,25ff86af-beb4-480c-b706-f3fe0306f7cf_01,29aff186-c321-4ff9-b81b-105e27e620ff_01,29e3d122-15a1-4235-a356-b1a9f94ceb39_01,31bbad4e-3789-42ec-9faa-1cb86970f723_01,33365d22-cb83-4d8e-a2d1-06b675f75f6e_01,3622cf29-600f-4410-84d4-a9afeb41c475_01,3f5a897d-1eaa-4d4c-8324-27ac07c90927_01,45b0cf9f-a879-417f-8f39-7770552252c0_01,4dd86ebd-ef16-4b2b-9ea0-5d1d7afef257_01,58e66976-4507-4552-ac53-83a49a142dde_01,5eff68ff-f6c3-40c9-9fc8-00e684a7b712_01,67325322-483f-443f-9ffa-2a20d108a2fb_01,69f23725-adca-48ac-9b33-80a7aae24cfe_01,6a21c948-cd85-4150-8c01-83017d7dc1ed_01,6e9437f0-a4ed-475c-ab0e-bf1431c70a90_01,a43e5f0e-a21f-48d8-97e0-084d413680b7_01,a468e725-ad4b-411d-ac5c-2eacc68ec580_01,a5b188f0-a6d3-4d4a-b04f-36d47ec05338_01,a6923479-4e68-4ea8-87ed-e9642b9d43d5_01,a8e2df1e-4042-42af-9231-3a00e83489f0_01,b56bdbdb-43af-4a03-a072-54dd22d7550c_01,c1c06604-5ae2-4a53-b9c0-eb210d38e3f0_01,c3d662ee-48d0-454a-bb0c-77d3338d3747_01,c85f340e-584b-4f3b-b6a5-540491fc8ad2_01,c8cde9ea-89e9-4ee8-8a46-417a48f6d3ab_01,d7df78b5-24f1-4ff4-bd9b-f0e6bec8289a_01,dc87a809-95de-4eb7-a1c2-2650475f2d7e_01,e56e4d9c-052e-4ec6-a81b-dbd53e9c8ffe_01,e6365b38-bc44-400c-b4aa-18ce8ff5bfce_01,ea54dbad-1b23-41cc-9378-d4002a8fca51_01,ed746cb9-0f2f-48ce-923a-3a9f9f00b331_01,eda9496e-be80-4a13-bf06-89f0cc9e937f_01,f0a326d2-1f3e-4a5d-bca8-32aaccc52338_01,f553f1a9-ecf2-4783-a609-6adca7c4c597_01,f784bc3a-751b-4025-aab2-0af2f6f24266_01,f855dad1-6ffc-493e-ba6c-970874bc9210_01,f8cf647b-1447-4ac3-8c43-bef07765cabf_01,f978cb0f-d319-4c01-b4c5-23ae1403a106_01,fdecb74f-ac4e-46b1-b23a-5f7fde96ef9f_01
MIMAT0000092,54547.761954,44428.85641,20756.808884,20734.901024,18373.417729,41367.482761,21843.2115,16396.784964,21332.908857,9424.315414,69393.221395,17900.331073,40506.9864,16712.767957,13735.844132,68428.245692,43896.247522,31433.260599,26894.318566,64793.508043,20676.456676,13357.244997,16577.589434,21732.786762,76047.287947,28802.416049,25449.334942,98177.171758,19560.245105,33427.258369,93894.158408,8163.535264,79336.690774,19893.631358,17116.860178,18846.14443,9598.766418,11198.893946,21913.768872,6084.003905,26620.24694,14564.237181,12069.719888,19071.590285,4233.350567,48195.528866,13425.961459
MIMAT0000093,16942.046706,10254.986009,4805.628668,5942.215483,5413.994933,19238.063502,11251.01725,3974.536145,6489.82352,5136.963521,12621.566105,8995.646453,14168.710983,8239.379189,4378.108492,30013.616459,12815.743837,8056.973358,7561.376093,7119.547688,7559.082048,5472.762095,6217.702515,10593.583232,3684.887484,5214.799545,8270.464076,10565.330556,9725.649677,18416.532333,21884.348343,3571.381325,12083.702283,31650.052156,12796.901872,24287.474063,5679.498409,4729.12583,12466.212908,2809.172256,26103.7463,8279.150427,6685.537232,7387.301063,2835.886643,11756.418219,5397.453605
MIMAT0000094,1.070047,0.952209,5.175199,1.594584,1.941195,0.69279,0.874738,1.006001,1.022556,1.237599,5.410016,2.611344,0.0,1.86834,1.691696,2.014269,4.524092,1.50129,3.141933,2.032801,1.883274,4.588838,4.192966,0.890566,1.572387,0.372939,2.321327,1.94856,2.886986,3.029478,1.396969,2.204692,1.537289,0.924998,1.172468,0.0,1.856109,1.403421,2.168446,0.78703,2.594032,2.133068,0.982222,5.060952,2.828646,1.01506,0.908356
MIMAT0000095,47.082047,5.713261,31.964463,5.846807,3.882391,22.515649,19.244221,3.185665,3.067668,0.928199,22.512645,9.139705,24.774452,1.401255,8.216808,9.064211,6.032121,6.755805,1.256773,5.420804,3.389892,0.573605,19.567174,1.781133,5.110256,13.052848,14.350018,58.70034,3.038934,24.90904,11.455141,0.440938,7.9939,25.899955,7.914159,4.758784,7.296424,6.616126,3.975484,5.771554,33.434194,9.243297,1.160808,4.578956,0.905167,35.52708,5.677228
MIMAT0000096,234.554198,96.808032,48.098905,82.121053,66.777133,67.546948,89.806366,32.191983,64.761894,37.127966,73.471501,92.702728,89.238586,81.272787,50.02586,125.891818,83.947018,75.064503,81.061873,71.148044,123.16607,74.568603,67.087454,67.089327,41.668239,60.416042,51.702273,146.872637,66.248743,93.913814,32.130272,43.652911,89.162731,89.416509,69.468729,157.039872,66.243854,50.322647,74.992077,40.925558,87.908869,68.969219,68.130475,93.989086,37.564411,59.380977,69.489262
MIMAT0000097,213.581288,117.121848,47.490059,425.222273,67.165373,112.578247,81.204782,39.401646,105.323291,13.304189,109.421926,121.427516,27.808059,197.109865,9.425163,19.135557,615.779024,42.036121,111.852818,390.975444,99.813482,88.048316,13.510667,110.727079,39.309659,24.613943,123.030302,136.155562,74.453862,96.270073,115.948378,43.432442,135.8963,143.374746,183.198124,255.614685,479.323886,34.484045,95.050197,11.018419,38.910484,41.594838,44.289274,90.856116,92.10069,124.85231,45.417818
MIMAT0000098,6689.288875,4062.445942,368.047957,21086.772452,3421.551621,1778.73629,5507.054611,5386.959367,4358.816341,1567.418972,1962.613999,7223.849232,4778.688311,5517.674964,2263.005515,4310.032269,8153.416948,2631.010828,2149.710597,6086.207036,3406.464599,1986.392948,3780.657568,3162.400999,2864.101791,579.173548,1608.04614,9230.811201,2637.490074,2354.577491,4675.094484,2140.976853,7105.039846,7844.911078,4544.19281,9940.420025,8062.741061,3255.935368,1436.233788,2670.392639,1131.574503,2023.571119,2183.657617,2986.201919,1489.677765,3354.263858,3498.307504
MIMAT0000099,34886.084986,18165.313203,8315.022256,40674.370634,12428.699877,17338.4355,13262.038356,19852.896056,6927.818435,11117.350674,14287.676354,38758.00975,10426.757626,7897.472979,26000.879683,16781.379289,16251.539449,24680.457917,4928.436192,28944.379841,12618.307227,66438.907373,8165.10222,10846.207207,11776.387793,3133.056641,8939.217125,18689.36024,15362.56676,20691.670186,15373.078578,17479.463286,17615.173657,16999.311496,6944.234784,12870.471334,10244.179964,19541.025391,6497.927874,13519.338244,23469.938916,8150.099772,8860.890611,16379.887494,18316.044087,26513.352089,15026.031219
MIMAT0000100,1686.821348,1892.358989,2748.943801,2121.593373,2784.062938,3193.411854,1773.23835,1041.20943,959.839444,1396.32093,6330.067142,5071.666175,1849.741439,1438.154678,4510.544101,4494.337891,1474.350921,3694.674834,803.706475,810.410108,2773.6848,6322.844207,1684.174628,968.936152,3128.655796,1953.824989,1438.167249,669.573595,2490.861551,2552.503375,1289.960627,2757.629334,668.413027,690.357111,1755.184582,4078.957743,870.450641,1883.791178,825.997064,2748.046264,2032.856588,1584.869998,982.668251,1456.348818,4995.048177,3586.712465,5266.196106
MIMAT0000101,79768.972675,39052.043044,26251.043409,25035.75854,21855.14642,43411.55732,53206.335084,16127.177118,28371.163367,36295.680932,18338.381811,31650.365348,44825.324951,37747.473306,17161.044603,46662.557557,31346.922367,36840.60713,27466.778771,28394.168296,17248.899416,20113.44753,23427.032141,30420.261212,21019.661121,12187.258411,21488.518932,44196.72847,36548.18525,30496.406875,49883.7862,33312.0213,27475.649353,33078.866286,33147.721881,44890.969459,28896.33707,25420.554978,39950.357054,26495.88816,34447.018624,44682.455401,33146.413552,25059.417974,17534.545963,40270.452435,39136.307503
MIMAT0000102,0.214009,0.95221,0.0,0.797292,1.941195,1.385579,0.29158,0.503,3.749372,0.0,0.174517,0.0,0.0,0.0,0.483342,0.0,11.561567,0.150129,0.0,0.0,0.376655,0.0,0.0,0.0,0.0,0.0,0.0,0.24357,0.607788,0.0,14.528472,0.440938,0.0,0.0,0.586234,0.0,0.0,0.801956,0.0,0.0,0.0,0.0,0.089293,0.481996,0.0,0.0,0.227089
MIMAT0000103,85.175703,11.42652,119.029569,16.743127,8.9295,205.065607,37.030548,12.239659,38.175431,55.382549,168.408548,15.232842,139.29309,23.35425,17.4003,194.880534,193.530552,58.85057,69.750916,52.852832,13.182913,21.510175,34.941382,8.015095,51.888751,7.085832,38.196373,37.509764,134.472793,11.108085,43.585416,44.975726,50.423061,67.524882,10.845329,19.714962,47.810783,10.224921,274.127661,23.873241,12.970162,131.539233,139.832665,42.17459,17.311309,34.512019,45.644908
MIMAT0000104,235.838255,71.098358,118.725148,112.683902,54.74172,132.32274,112.986907,137.989593,61.694226,94.366915,106.280627,228.057415,128.675469,117.238333,133.402291,217.037493,164.877976,134.965975,50.899315,243.936152,59.511434,187.568723,102.494721,47.793724,263.37472,32.818593,59.299339,225.302138,95.118608,54.86721,495.085605,91.935675,142.045455,97.433161,77.969121,198.509274,61.123555,114.879986,83.846564,83.68752,124.801773,156.425034,95.543392,68.925331,113.032667,231.433548,83.568786
MIMAT0000222,4360.653618,723.362318,534.87201,1046.578317,588.958789,772.459968,479.647634,1133.929043,695.338233,303.211724,1088.63473,4410.560801,568.54838,404.4956,3419.158697,1014.688051,1851.358487,828.712113,511.506703,1332.162441,485.507835,652.188502,1499.218243,1075.210403,1515.780469,711.56673,8314.147219,1617.303986,600.037346,1151.874794,1326.281811,638.699406,1126.832451,815.540222,743.93094,874.25661,458.970702,610.688372,857.800929,470.643914,381.034511,516.20261,5892.169909,905.910178,647.533484,1814.418717,438.96322
MIMAT0000226,62.918735,14.600555,5.175198,7.972918,15.141327,7.620681,111.529008,1.676667,2.045112,9.59139,26.002978,16.10329,160.275532,5.137935,0.966683,74.024388,4.021415,94.281016,11.310959,24.393616,2.259929,12.045697,37.270808,7.124531,16.116961,14.917543,5.697802,37.753332,17.018026,17.503651,16.484227,7.275484,9.838646,163.108044,5.86234,70.701933,27.969628,2.004887,6.686042,5.246867,2.017581,3.199602,8.125653,17.833827,2.262916,3.552708,69.489262
MIMAT0000227,529.673033,463.408943,404.883193,339.114762,282.638099,278.501262,321.757546,246.134532,246.776902,170.479245,296.329236,1113.738412,181.005178,272.777633,226.445555,385.228961,327.745246,219.638735,465.634479,334.73461,216.57642,356.495298,171.911601,249.95228,517.315119,221.525493,341.657046,841.533926,228.071933,307.323695,434.177783,236.122562,341.585498,773.915293,432.933805,693.422817,139.720127,423.2315,167.693125,176.819394,372.099513,209.751749,238.322724,381.499285,369.873661,249.704618,234.810123
MIMAT0000228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.240998,0.0,0.0,0.0
MIMAT0000231,1152.440111,1312.780405,243.23434,1090.163599,1420.567043,660.574509,846.162571,397.03445,265.864618,306.305722,397.54888,843.464261,458.327351,843.088405,522.733975,479.396041,94.000554,676.181042,439.242241,711.480447,221.849585,570.449839,693.702911,555.416526,276.740005,871.930298,264.209157,637.909511,858.802506,977.511516,729.776297,300.058644,522.063163,1252.139445,604.114131,1488.139749,1035.516242,257.427404,59.270846,344.194435,333.765481,182.377369,165.281139,792.88228,543.439339,214.17754,696.255164
MIMAT0000232,2513.32529,2666.505852,2306.00767,3717.771476,3535.693929,1306.254052,1658.21039,2119.137833,802.706638,1323.921397,1528.940181,2433.337815,737.419132,2452.663275,1903.157677,1163.240395,190.514494,828.862239,1095.906248,3959.896894,1140.510261,1556.18945,1629.666071,4515.764951,1192.655072,1344.816363,1169.52647,3466.973634,1603.037232,1297.962946,1800.69228,694.037186,2667.50295,3226.394275,3421.261595,3983.102232,3073.714814,1322.423012,307.919271,692.848705,1795.934978,650.230423,607.548822,1572.027693,2945.52493,1090.173819,1303.264315
MIMAT0000241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.174517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0000242,220.001566,0.634807,0.608846,10.364792,3.882391,1.731974,22.888962,167.666576,6.817042,0.6188,13.786815,456.985282,1.516803,13.07838,27.067133,12.589182,537.361453,6.00516,0.0,80.63445,2.636583,6.596453,4.65885,0.0,17.689348,0.0,8.019129,136.642701,1.063626,73.380686,7059.719565,8.5983,704.693037,47.48325,15.242084,433.049346,9.920578,3.007331,0.903519,2.098747,132.58387,1.066534,0.089293,4.337959,3.281228,12.688243,15.669148
MIMAT0000243,35735.273909,33198.172391,20076.118041,19610.719641,40152.081036,52052.370708,65886.964695,33142.484063,17804.067319,21210.588278,70138.581912,18490.494923,90207.316656,40696.180835,57627.855945,38184.498991,63673.059042,12167.055149,155383.042487,21822.121756,52137.665765,14624.911307,46977.523838,48979.366467,14705.743615,137766.85151,251165.62242,22094.467116,9427.378388,25237.23336,67023.750421,5801.207287,60015.434377,10817.547467,57165.142409,7183.724415,27774.415803,46924.765042,91739.342723,31770.562927,4616.512689,23684.88319,31361.270102,36430.892237,4300.106598,209556.987467,72792.728062
MIMAT0000244,1327.713734,1362.295335,855.42991,380.839696,709.701163,751.329896,654.449308,247.140531,311.197945,385.512048,393.011446,1760.481391,402.964036,371.799652,242.154157,805.707633,778.646295,693.145619,385.200993,206.66813,501.703986,516.817802,339.164351,403.723396,348.283582,338.62819,878.938606,1336.955056,823.702827,1635.58142,1141.043799,571.015351,421.524499,854.081818,695.566636,1136.669558,357.524798,241.187824,384.718387,463.035957,343.27693,255.257214,309.489156,503.926093,302.212464,544.071851,732.589419
MIMAT0000245,19717.105379,5442.198464,4526.167933,4000.278522,5759.139538,13013.352474,21259.324336,8413.005698,4557.19225,5060.232389,21879.847748,65940.364726,16100.106988,4830.125861,17755.796475,41809.176203,9584.034987,19799.914067,6288.264818,1709.585877,17227.430102,10708.912266,9635.901478,3447.382223,8193.705424,3218.832501,8120.633006,32016.773197,10793.530782,18835.610099,60797.741605,5860.293046,12393.312181,12519.852778,25981.304411,15338.240771,6976.853886,7435.120882,46879.805593,8208.197757,31607.994463,9247.20808,21419.131896,9682.562711,1873.581506,17984.315301,13683.026316
MIMAT0000250,76.401322,42.214651,10.350398,46.242922,20.576674,65.122186,41.695813,8.215662,23.177941,18.563983,34.379777,47.874648,26.796856,49.043924,117.935357,15.107018,47.754292,22.219093,71.636074,77.924048,69.304455,58.507676,20.498945,31.169821,18.47554,39.531486,41.361817,17.049892,94.05498,48.471645,43.585414,36.156956,15.065428,24.666623,15.828318,27.193051,61.251564,24.459613,33.430203,30.956511,8.358549,47.994044,29.555947,72.058297,16.519289,60.903566,38.378057
MIMAT0000252,2.99613,6.982873,18.569829,3.189168,4.658869,3.117553,0.43737,2.012003,6.135336,16.707586,1.396136,1.740896,2.780809,5.137935,1.933367,2.014269,21.112427,1.651419,7.540641,3.388,6.026476,0.286802,35.407266,0.890565,10.613611,8.204652,2.743388,2.4357,2.583094,8.415218,0.558788,4.629851,1.53729,1.849997,1.465585,4.078957,1.344078,1.403422,8.312377,2.885776,2.017582,17.775569,3.571716,15.182853,1.357752,1.522589,1.135445
MIMAT0000253,15877.564419,1803.168637,1000.94432,10382.333293,5561.91405,2830.390307,3338.726577,2118.634834,1206.275497,2603.598628,3427.332063,5584.795356,204.515625,6876.89228,6771.616248,3385.98633,652.474428,1271.292422,4203.906428,4510.786042,3012.107189,9172.512176,4728.733743,9920.908801,4467.149706,8541.784223,14172.120027,6900.821759,4953.309074,1745.989056,6795.971926,2450.736145,11466.942147,7523.628315,1787.134335,7189.842852,15079.341253,4430.197276,2983.781114,2359.778151,3175.671897,1744.139126,794.796011,3144.53738,3256.336476,1066.82745,6806.087258
MIMAT0000254,27030.017372,42867.549151,10558.01428,17758.079359,59449.119705,22545.439181,21486.027095,10391.471271,1834.465869,11393.335222,14868.64221,25203.391089,11690.507443,16803.382445,10154.28265,19325.904711,421.745796,12026.984786,27738.241789,66399.421053,14766.745317,26690.685405,22760.350568,17512.39297,15797.765955,21762.828247,12557.954025,16492.116377,31217.744572,40618.902125,19230.946543,9672.426789,8591.290338,25918.145662,24785.387061,30908.302311,16163.244314,9674.779376,16770.758078,16266.072793,16617.946897,11393.430645,5059.513712,17159.032907,3734.038098,15112.204671,25657.207192
MIMAT0000255,189.826254,450.395406,696.520862,171.949256,196.060769,162.459072,174.947465,205.223891,258.365872,261.133362,141.88202,745.974068,183.027582,210.188244,163.852813,261.854979,146.781613,70.560632,103.683792,71.825645,79.097477,440.528379,177.502221,112.805065,163.921281,246.885314,152.574456,163.191818,170.180257,116.8032,98.067182,173.509297,78.094255,248.207894,217.492812,192.39084,120.070985,304.341745,66.137592,323.731655,146.130481,150.025826,104.472682,205.571,289.313843,37.049669,279.092496
MIMAT0000256,12332.072245,3725.046141,2285.6113,4755.845349,3081.454126,5708.583073,7686.900026,6045.050666,3154.585958,2560.592068,9006.628668,6444.798132,3250.256344,4208.902829,13373.821256,7999.66966,6945.484709,11464.751659,3055.844091,4286.500297,3624.924296,5177.355695,8741.402087,6190.029628,6875.652541,1943.755649,1935.775227,4622.225559,5237.905163,5334.237242,10112.933724,5252.23886,9455.246458,10311.881698,2119.235892,10546.145245,2203.96822,6831.048637,1405.33344,3570.230222,2512.1761,4334.750992,5412.042039,3026.207531,2892.006963,9673.516285,3653.636443
MIMAT0000257,1631.392936,415.163629,453.895368,387.749564,498.110826,960.552239,786.388856,871.363195,225.30322,271.034154,517.441812,446.539901,452.007342,692.219955,1067.701664,1117.415771,1341.644264,1557.738561,292.828164,607.807577,513.380284,507.066522,933.167846,446.47058,990.603428,412.470026,417.205672,572.876352,780.54998,624.409044,1171.497713,708.367686,1433.367771,1756.263554,321.549349,1176.779305,405.207579,726.16983,273.224145,573.482496,294.566773,303.251253,544.77592,421.986895,308.435485,850.619796,572.718694
MIMAT0000258,19.046828,71.415762,100.764164,135.805365,57.847632,118.466955,82.079521,54.826972,25.223053,32.486971,19.371347,130.131999,9.859221,28.95927,41.325711,21.149825,63.337271,109.894432,15.081278,55.563234,119.399523,127.913841,20.498945,37.106929,47.957786,55.567843,16.671345,26.061977,77.188902,71.361033,154.504707,44.755256,24.904074,30.524947,23.44936,48.947493,33.409945,44.1075,12.649266,27.021362,64.562581,28.085402,32.949076,33.498674,59.74099,138.555612,96.739954
MIMAT0000259,31279.38615,4831.831749,11968.712571,3136.28002,2043.690879,6015.835083,15152.491504,3365.906482,3612.009445,887.667793,7246.802989,14335.845877,10032.13601,1274.674933,6760.257718,6364.083166,3259.858748,3920.018473,2128.345453,7238.127761,1421.117973,979.143162,14162.906971,2885.731729,7322.210275,13022.267792,9657.773178,37061.105354,1855.116739,19687.903196,12964.984432,622.825621,6523.944805,24296.006879,8957.65544,2719.305162,3122.741672,5604.65968,3591.126577,4612.257884,20173.500405,4544.858254,585.136306,3692.084048,253.672912,24651.225583,4178.439345
MIMAT0000260,0.214009,0.0,0.0,0.0,0.0,0.346395,0.0,0.0,0.0,0.0,0.174517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.465885,0.0,0.0,0.0,0.0,0.0,0.0,0.336609,0.279394,0.220469,0.0,0.0,0.0,0.0,0.064004,0.0,0.0,0.0,0.864677,0.0,0.0,0.0,0.0,0.50753,0.0
MIMAT0000261,9007.223671,1579.716654,4523.123699,1025.848731,825.008191,2310.105613,5083.97333,908.249838,1043.689054,309.709119,2346.376067,3042.651522,5384.903973,517.063082,1735.921468,1612.4224,539.874834,836.51882,671.1169,2108.692527,484.00122,249.518027,1875.187516,846.631713,1816.499367,1500.704671,2347.494131,12199.684436,731.927047,5355.443588,7481.604022,107.368523,2864.583332,8058.585694,2199.256831,949.717328,1373.711921,2763.334806,1365.940011,230.337432,11936.583407,1487.815377,196.265772,1155.583748,71.168717,7030.809084,1067.772922
MIMAT0000262,0.428018,1.269613,5.784046,0.265764,0.388239,0.0,0.437369,0.0,1.363408,1.546999,1.745167,0.435224,1.769604,1.401255,0.483342,1.510702,1.508031,0.150129,1.88516,0.0,0.376655,0.860407,2.79531,0.890565,2.358581,0.372939,0.0,1.461419,0.151947,1.009826,1.396969,0.0,0.614915,5.241658,2.93117,1.359652,0.51203,0.801955,0.180704,0.0,2.882258,0.0,0.357172,0.481995,3.50752,0.0,0.227089
MIMAT0000263,181.90791,136.483455,123.595922,94.611956,194.896053,56.808715,155.120087,80.144624,49.764402,76.112331,124.953906,89.65616,57.385721,160.210151,29.967182,125.388251,20.609747,5.855031,60.953502,83.344852,15.819495,12.906105,187.751694,141.600042,36.951081,224.508998,106.147927,157.102571,28.414025,58.569905,38.556328,29.983818,101.153583,308.332787,177.6289,278.728779,196.811451,49.520692,14.456304,43.811334,105.490645,9.243297,12.411712,110.858922,133.51206,45.677674,106.504785
MIMAT0000264,23.969041,18.409395,34.704273,711.184252,9.705978,16.280546,20.264749,27.161987,32.040095,10.82899,7.678732,11.75105,12.134427,17.74923,19.817007,14.099884,35.69005,42.786766,28.277398,22.360814,462.908559,24.665,14.908323,127.647839,14.544574,14.171665,3579.063324,18.267741,17.625813,21.542954,30.733305,10.582523,43.351535,4.008326,51.002358,4.078958,12.544731,13.23225,60.355069,15.478257,17.293548,7.110229,6.071916,17.833826,15.95356,26.391545,9.537742
MIMAT0000265,0.856038,0.634806,1.217692,12.756668,1.164717,2.771157,0.291579,0.0,12.611526,0.3094,1.0471,0.435224,1.011203,9.808785,0.725012,0.0,174.428834,0.150129,0.0,2.0328,0.753309,2.294418,0.0,0.59371,0.393097,0.372939,57.189044,0.73071,0.45584,4.039304,3.632118,0.440938,2.767119,1.233332,8.79351,0.679826,7.360429,0.801955,1.264927,1.311716,3.746936,0.355511,0.089293,2.650975,1.810333,0.50753,0.0
MIMAT0000266,1.712075,1674.302863,0.304423,65.643688,1.164717,2.771157,1.312107,14.25166,0.340852,0.0,1.396133,5.222688,3.792009,0.0,0.725013,3.52497,0.0,1.951677,0.0,0.6776,1.506618,1.147209,0.0,1.781131,0.0,0.372939,4.431623,0.48714,0.0,0.336609,1.117575,0.0,2.767119,0.308333,0.293117,0.0,1.280075,0.601466,24.033605,0.0,0.288226,0.0,1.339394,0.240998,0.905167,3.045178,0.0
MIMAT0000267,434.652899,115.217429,1316.022597,1500.237328,216.637446,440.960331,708.245654,1721.432719,1121.062476,986.366302,607.492384,10012.76512,914.6323,645.044369,2408.008005,2549.057521,1592.479957,1183.316824,2172.332515,447.893882,98.683518,308.312506,2087.165237,855.240521,5390.926702,322.591832,540.024945,4794.9166,203.456575,798.099105,2931.957299,115.966823,3266.430541,4101.751052,3039.623263,3858.694027,96.133592,1337.660146,929.178928,450.44348,1445.452403,300.762677,367.261656,546.582677,557.69571,2896.97959,338.36275
MIMAT0000268,0.214009,0.0,0.0,0.0,1.552956,0.692789,0.291579,0.0,0.0,0.3094,35.950426,0.870448,1.264004,0.467085,0.0,0.0,0.502677,0.600516,0.0,0.0,0.0,0.286802,0.0,0.0,0.0,0.0,0.0,0.24357,1.063626,1.009826,0.0,0.0,0.0,0.0,0.0,3.399131,0.064004,0.0,0.180704,0.0,0.0,0.355511,0.267879,0.0,0.0,0.0,0.681267
MIMAT0000269,6.634288,0.952209,24.353875,7.175626,1.941196,5.19592,4.082108,3.520998,2.726816,3.403397,6.282599,5.222689,6.825615,7.940445,10.633516,5.539241,11.561567,2.251935,1.885161,10.164006,4.519857,22.657385,2.329425,2.374842,15.723864,2.610571,6.54192,5.114968,2.431147,4.039304,8.940597,4.629854,6.456612,8.016653,1.758702,4.758784,4.99229,10.024432,4.156187,2.885777,2.882258,6.754717,4.643231,3.13297,10.748852,5.582827,2.043801
MIMAT0000270,1351.682778,485.309778,201.223902,715.17071,457.733956,952.585161,685.794063,732.3676,800.320674,292.692134,1026.332294,994.051791,673.460597,904.743622,888.865259,921.024539,633.37271,622.284728,885.396735,1107.199095,574.02168,324.373437,565.584507,982.29465,1228.033766,362.123321,536.22641,627.192436,515.55501,810.217017,1050.799639,425.285176,2446.440868,1410.930831,309.238432,893.971573,297.3613,1275.107695,323.640504,313.500265,423.115478,358.355529,504.415535,467.294449,457.787957,1158.69033,300.89305
MIMAT0000271,4.066176,4.761051,5.479622,2.65764,8.9295,1.731973,2.915792,0.670667,2.385964,1.237598,3.664851,1.305672,1.011203,1.401255,1.208355,0.0,1.005354,0.300258,3.141934,4.743202,0.376655,2.294417,1.86354,2.968554,2.751676,1.118816,3.165446,6.089247,3.342826,1.683043,3.911511,0.0,2.459662,3.699994,3.810521,6.118437,7.424432,1.002444,0.180704,0.524687,1.152904,0.355511,0.178586,4.09696,6.562458,1.01506,2.270891
MIMAT0000272,17.976781,4.126245,10.65482,12.756669,5.047108,8.313471,3.207371,10.227662,2.045112,4.950396,5.235499,20.890756,1.011203,1.86834,36.492293,4.028538,9.550859,7.656579,3.141933,18.295211,2.636583,10.324883,9.783587,8.311952,17.689349,3.356448,53.601539,4.384259,5.925921,5.049131,4.470299,6.17314,8.608815,2.774996,4.982989,5.43861,28.417653,6.215148,5.601818,11.01842,3.45871,4.266137,10.447269,3.373967,9.051664,3.552709,5.450138
MIMAT0000273,0.856037,0.0,0.0,0.0,0.0,0.346395,0.0,0.167667,0.681704,0.0,0.174517,0.0,0.0,0.467085,0.483342,0.503567,0.0,0.300258,0.0,0.6776,0.0,0.860407,0.0,0.0,0.0,0.0,0.21103,0.0,0.0,1.346435,1.117574,0.881877,0.307458,0.0,0.293117,0.0,3.200186,0.0,0.180704,0.0,0.288226,0.0,0.178586,0.240998,0.113146,0.0,0.0
MIMAT0000274,19.688855,4.443647,4.870774,11.959377,8.153022,11.084627,7.435267,4.023998,48.060143,2.784598,6.457117,9.139705,7.836816,5.137935,14.983591,12.589181,26.139192,4.804128,18.223212,27.781618,14.312876,31.835059,4.658851,15.733338,7.075739,3.729385,27.644888,25.331268,8.20512,97.616509,28.777548,22.046924,35.357634,10.174982,8.79351,3.399132,141.896256,13.23225,5.059707,2.361089,11.817258,0.355511,2.410908,38.318627,4.752125,10.150595,5.904316
MIMAT0000275,52.004262,37.771002,13.699054,45.445633,26.7885,48.495246,65.167932,21.964323,23.518793,23.204979,59.161138,33.077029,50.812908,45.307245,36.008952,54.888833,142.760199,28.074123,25.763851,50.820031,24.482551,51.624419,15.840094,7.71824,19.261734,17.528111,22.369147,22.164861,30.085439,19.186694,23.748465,21.165046,15.9878,36.999936,17.000786,62.544017,47.042736,18.043978,11.745749,20.987464,8.358549,13.153922,21.787466,23.376774,35.075203,41.109907,30.884116
