,0775583e-c0a0-4f18-9ca2-8f89cedce3d6_01,180a2b9c-9cac-4d96-86e8-cd6b3b9386b5_01,1d136284-bdf5-498e-9506-4893801a337c_01,20bf79af-3b0f-477d-b619-5597d42f5d5e_01,20bf79af-3b0f-477d-b619-5597d42f5d5e_11,20ec1cd9-7bdb-4eb9-9d20-65795580f1f5_01,22bf93b3-c8dc-4669-862f-3e4ae478849b_01,2d6e20b2-82c7-4c12-92d0-93282b0a9031_01,2d6e20b2-82c7-4c12-92d0-93282b0a9031_11,32e9558c-946b-4288-91e1-504e47c308ac_01,3824cd6d-c85c-4b21-819a-932d1afef976_01,3c8ca064-a4a7-416f-a069-4324d4a72038_01,3c8ca064-a4a7-416f-a069-4324d4a72038_11,41b97b11-acaa-4fbc-b3b0-0abc1bcac13b_01,4290b3b3-94f6-43e4-8309-430dd973ae2d_01,47a9ef9b-04f0-4e8d-bfdb-0846ba30d08b_01,48d17b17-348c-405a-ae92-f190372a3aac_01,5166d82f-7b22-4101-bea9-6056e5a74c48_01,5cf3911a-f3ea-4c0e-851d-5bb57ca7190f_01,5fb3affa-3661-48e8-a1cc-b533c862e8c5_01,6e534dd3-81ac-4575-ab1e-02c21e10916d_01,6e534dd3-81ac-4575-ab1e-02c21e10916d_11,7047dc12-e2ed-40b7-86fd-c5c53a2766fd_01,779ce92d-1abd-44fc-9021-eda4d7f08fff_01,8944fe2a-e32f-4898-a2c5-fb6751f602a4_01,95b69517-4971-450e-9ed0-43bc8b2c0534_01,9d9109f5-5917-4126-8e34-8a7e4632e913_01,aaacf22c-2362-4613-b024-88fb7dd1cca1_01,aaacf22c-2362-4613-b024-88fb7dd1cca1_11,adc9a685-5b4a-4c29-881a-da1895c47520_01,adc9a685-5b4a-4c29-881a-da1895c47520_11,b10c64c2-7fd2-4210-b975-034affb14b57_01,b16e9c3f-c7df-46c2-bee3-ecaebbab025f_01,b4f7f9e4-5fc5-4461-8e0b-0b6c384863c6_01,b4f7f9e4-5fc5-4461-8e0b-0b6c384863c6_11,bc15cec4-1f82-47fe-ae69-3853194fab7e_01,ccb028ae-777c-4af6-b92e-40848f1cf774_01,dcc87c59-fd8c-4511-9983-96d5b9784cb0_01,e76cf9a0-061e-4a7d-ba28-5a40b8da54b8_01,e76cf9a0-061e-4a7d-ba28-5a40b8da54b8_11,f2d42e03-ca8d-4b57-ae39-0cc8f37b1b67_01,f47dbd99-920b-4b39-a1b0-6c152ad24884_01,f47dbd99-920b-4b39-a1b0-6c152ad24884_11,fe57b639-db7a-460f-adfe-552f1e034e46_01,ff4131c9-537c-46cc-b495-9af60d431f5e_01
MIMAT0027445,0.126179,0.645204,0.135551,0.510738,0.0,0.0,0.0,0.0,0.0,0.0,0.137266,0.0,0.504591,0.118026,0.0,0.598328,0.206528,0.0,0.139094,0.0,0.0,0.0,0.707949,0.166368,0.191448,0.0,0.154827,0.494774,0.0,0.0,0.292087,0.14099,0.0,0.0,0.191565,0.0,0.0,0.216518,0.0,0.0,0.59584,0.507353,0.0,0.368758,0.0
MIMAT0027446,0.0,0.0,0.0,0.0,0.0,0.0,0.317059,0.0,0.0,0.366844,0.0,0.0,0.0,0.0,0.0,0.149582,0.0,0.0,0.069547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.235148
MIMAT0027447,0.0,0.0,0.0,0.0,0.189112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.069547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0027448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.137266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.231787,0.0,0.166368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.247629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0027449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095257,0.504591,0.0,0.0,0.0,0.0,0.0,0.069547,0.0,0.0,0.0,0.0,0.332735,0.0,0.0,0.0,0.164925,0.0,0.0,0.292087,0.0,0.0,0.0,0.191565,0.0,0.0,0.649554,0.0,0.146109,0.59584,0.0,0.0,0.0,0.0
MIMAT0027451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.328885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0027452,0.0,0.0,0.0,0.255369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0027453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.208809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0027454,0.126179,1.290408,0.406653,0.0,0.567336,0.0,0.634118,0.0,1.097525,0.0,0.0,0.190515,0.0,0.118026,0.0,0.0,0.619585,0.208809,0.069547,0.0,1.973308,0.0,0.0,0.831839,0.095724,0.878399,0.0,0.164925,0.0,0.235572,1.75252,0.0,0.145426,0.247629,0.191565,0.0,0.0,0.216518,0.0,0.438327,0.0,1.014707,1.669183,0.0,0.705444
MIMAT0027455,0.0,0.0,0.0,0.0,0.0,0.145104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.292087,0.0,0.0,0.0,0.0,0.0,0.191619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0027456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.292087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0027457,0.0,0.0,0.0,0.0,0.189112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.149582,0.0,0.0,0.0,0.0,0.0,0.231787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0027458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.274381,0.0,0.137266,0.0,0.0,0.0,0.0,0.0,0.413056,0.0,0.0,0.0,0.328885,0.0,0.0,0.166368,0.0,0.0,0.154827,0.0,0.287767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23638,0.146109,0.29792,0.0,0.0,0.0,0.0
MIMAT0027459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.137266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0027460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.235572,0.0,0.14099,0.0,0.0,0.191565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0027461,0.0,0.0,0.271102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095257,0.0,0.0,0.0,0.0,0.0,0.208809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166918,0.0,0.0
MIMAT0027462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0027463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.274381,0.0,0.0,0.0,0.0,0.118026,0.0,0.598327,0.0,0.0,0.0,0.309685,0.328885,0.0,0.0,0.0,0.0,0.0,0.154827,0.164925,0.0,0.0,0.0,0.14099,0.145426,0.0,0.0,0.0,0.0,0.216518,0.0,0.0,0.0,0.0,0.166918,0.0,0.0
MIMAT0027464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0027465,0.0,0.0,0.0,0.255369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.235983,0.166368,0.0,0.0,0.0,0.164925,0.0,0.0,0.0,0.0,0.0,0.0,0.191565,0.37419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0027466,0.252358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.206528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166918,0.0,0.0
MIMAT0027467,0.126179,0.0,0.0,0.510739,0.0,0.0,0.0,0.0,0.0,1.100532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61937,2.631077,0.231787,0.235983,0.0,0.191449,0.1464,0.309654,0.164925,0.0,0.235572,0.0,0.0,0.290851,0.247629,0.0,0.0,0.0,0.216518,0.0,0.0,0.0,0.0,0.0,0.0,0.235148
MIMAT0027469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095257,0.0,0.118026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.191565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0027470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.309685,0.0,0.0,0.0,0.0,0.095724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0027471,0.0,0.0,0.0,0.0,0.0,0.145104,0.0,0.0,0.274381,0.0,0.0,0.0,0.504591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.154827,0.0,0.0,0.0,0.0,0.0,0.0,0.247629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0027472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.137266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.184379,0.0
MIMAT0027473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.191448,0.0,0.0,0.0,0.0,0.0,0.0,0.14099,0.145426,0.0,0.0,0.0,0.0,0.0,0.23638,0.0,0.0,0.0,0.166918,0.0,0.0
MIMAT0027474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.069547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0027475,0.0,0.0,0.0,0.0,0.0,0.145104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.149582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.235148
MIMAT0027476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.178085,0.274381,0.0,0.0,0.190515,0.0,0.0,0.0,0.149582,0.206528,0.0,0.0,0.0,0.0,0.0,0.0,0.166368,0.0,0.0,0.0,0.164925,0.0,0.0,0.0,0.0,0.0,0.247629,0.0,0.0,0.0,0.0,0.0,0.146109,0.0,0.0,0.0,0.0,0.0
MIMAT0027477,0.126179,0.0,0.271102,0.766108,0.945561,0.290207,0.634118,0.35617,0.274381,0.0,0.0,0.476287,0.0,0.118026,0.0,0.149582,0.619585,0.208809,0.139094,0.309685,0.328885,0.0,0.235983,0.665471,0.095724,0.1464,0.0,0.0,0.287767,0.471144,1.168347,0.14099,0.0,0.247629,0.38313,0.0,0.0,0.0,0.0,0.438326,0.89376,0.507354,0.500755,0.737516,0.235148
MIMAT0027478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0027482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.235572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0027483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1464,0.154827,0.164925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0027485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.137266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.164925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0027486,0.0,0.0,0.135551,0.0,0.189112,0.0,0.0,0.0,0.0,0.0,0.137266,0.0,0.0,0.0,0.195886,0.448746,0.413056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095724,0.0,0.154827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.191565,0.37419,0.383238,0.0,0.47276,0.292218,0.29792,0.253677,0.0,0.0,0.470295
MIMAT0027487,0.0,0.0,0.0,0.0,0.0,0.145104,0.317059,0.0,0.0,0.0,0.137266,0.0,0.0,0.118026,0.0,0.0,0.0,0.0,0.069547,0.309685,0.0,0.0,0.0,0.166368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.247629,0.191565,0.0,0.0,0.0,0.23638,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0027488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.208809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0027490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.069547,0.0,0.0,0.231787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0027491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.154827,0.0,0.287767,0.0,0.0,0.0,0.145426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0027492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1464,0.0,0.164925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.191619,0.0,0.0,0.146109,0.0,0.0,0.0,0.0,0.0
MIMAT0027493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0027494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.145426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0027495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.178085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.206528,0.0,0.0,0.0,0.0,0.231787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.145426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.253677,0.166918,0.184379,0.0
MIMAT0027497,0.0,0.0,0.135551,0.0,0.0,0.145104,0.0,0.0,0.0,0.0,0.0,0.190515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.309685,0.657769,0.927146,0.0,0.0,0.095724,0.1464,0.309654,0.32985,0.287767,0.0,0.0,0.0,0.436277,0.247629,0.0,0.0,0.0,0.216518,0.0,0.0,0.0,0.507353,0.0,0.0,0.0
MIMAT0027498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.208809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0027499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0027501,0.0,0.0,0.0,0.0,0.0,0.145104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.206528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0027502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0027504,0.0,0.0,0.0,0.0,0.189112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.231787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.216518,0.0,0.0,0.0,0.0,0.0,0.0,0.235148
MIMAT0027505,0.252358,0.645204,0.271102,0.0,0.378225,0.145104,0.0,0.0,0.274381,0.0,0.274532,0.0,1.009182,0.236053,0.195886,0.299164,0.206528,0.0,0.069547,0.309685,0.0,0.69536,0.0,0.0,0.287173,0.1464,0.154827,0.164925,0.287767,0.235572,0.0,0.0,0.0,0.990516,0.38313,0.37419,0.383239,0.216518,0.23638,0.146109,0.29792,0.0,0.333836,0.921895,0.235148
MIMAT0027506,0.0,0.0,0.0,0.0,0.0,0.0,0.317059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.247629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0027507,0.0,0.0,0.135551,0.0,0.189112,0.145104,0.0,0.35617,0.823143,1.100532,0.137266,0.381029,1.009182,0.118026,0.0,0.149582,0.413057,0.208809,0.278187,0.61937,0.986654,0.463573,0.0,0.166368,0.382897,0.1464,0.154827,0.164925,0.575534,0.706716,0.292087,0.14099,0.290851,0.742887,0.574695,1.12257,0.574858,0.216518,0.23638,0.292218,0.59584,0.0,0.166918,0.0,0.470296
MIMAT0027508,0.0,0.0,0.135551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.235983,0.0,0.095724,0.0,0.0,0.0,0.0,0.0,0.0,0.42297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0027509,0.0,0.0,0.0,0.0,0.0,0.145104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166918,0.0,0.0
MIMAT0027510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37419,0.191619,0.0,0.23638,0.146109,0.29792,0.253677,0.0,0.0,0.0
MIMAT0027512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.069547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0027513,0.252358,0.0,0.406654,1.276847,1.512899,0.145104,0.634118,0.35617,2.195051,0.733688,0.137266,0.952572,1.513773,0.354078,0.195886,1.346236,2.065283,1.044043,0.556373,1.85811,0.65777,1.158933,0.471966,0.66547,2.488836,0.585598,0.464481,0.989548,0.575534,0.942289,2.336693,1.12792,1.01798,0.247629,1.91565,0.37419,0.383239,2.598218,1.1819,1.461086,0.89376,0.761031,2.00302,0.184379,1.646034
MIMAT0027514,0.0,0.0,0.0,0.0,0.0,0.0,0.317059,0.0,0.0,0.0,0.0,0.0,0.0,0.118026,0.0,0.0,0.0,0.0,0.069547,0.0,0.0,0.0,0.0,0.0,0.095724,0.0,0.0,0.0,0.287767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.235148
MIMAT0027515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.191565,0.37419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0027517,0.0,0.0,0.0,0.510739,0.189112,0.435311,0.0,0.0,1.097526,0.366844,0.137266,0.0,0.504591,0.472105,0.195886,0.0,0.206528,0.0,0.0,0.309685,0.328885,0.231787,0.235983,0.499103,0.478622,0.0,0.154827,0.329849,0.0,0.471144,0.87626,0.14099,0.145426,0.742886,0.38313,0.37419,0.0,0.216518,0.47276,0.146109,0.29792,0.0,0.166918,0.0,0.940591
MIMAT0027518,0.0,0.0,0.0,0.0,0.0,0.145104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.145426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0027519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.137266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37419,0.191619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0027520,0.0,0.0,0.135551,0.0,0.0,0.0,0.0,0.178085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.231787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
