,0030a28c-81aa-44b0-8be0-b35e1dcbf98c_01,0bf573ac-cd1e-42d8-90cf-b30d7b08679c_01,0e251c03-bf86-4ed8-b45d-3cbc97160502_01,0e9fcccc-0630-408d-a121-2c6413824cb7_01,1843c82e-7a35-474f-9f79-c0a9af9aa09c_01,1d0db5d7-39ca-466d-96b3-0d278c5ea768_01,1ea575f1-f731-408b-a629-f5f4abab569e_01,1f971af1-6772-4fe6-8d35-bbe527a037fe_01,25ff86af-beb4-480c-b706-f3fe0306f7cf_01,29aff186-c321-4ff9-b81b-105e27e620ff_01,29e3d122-15a1-4235-a356-b1a9f94ceb39_01,31bbad4e-3789-42ec-9faa-1cb86970f723_01,33365d22-cb83-4d8e-a2d1-06b675f75f6e_01,3622cf29-600f-4410-84d4-a9afeb41c475_01,3f5a897d-1eaa-4d4c-8324-27ac07c90927_01,45b0cf9f-a879-417f-8f39-7770552252c0_01,4dd86ebd-ef16-4b2b-9ea0-5d1d7afef257_01,58e66976-4507-4552-ac53-83a49a142dde_01,5eff68ff-f6c3-40c9-9fc8-00e684a7b712_01,67325322-483f-443f-9ffa-2a20d108a2fb_01,69f23725-adca-48ac-9b33-80a7aae24cfe_01,6a21c948-cd85-4150-8c01-83017d7dc1ed_01,6e9437f0-a4ed-475c-ab0e-bf1431c70a90_01,a43e5f0e-a21f-48d8-97e0-084d413680b7_01,a468e725-ad4b-411d-ac5c-2eacc68ec580_01,a5b188f0-a6d3-4d4a-b04f-36d47ec05338_01,a6923479-4e68-4ea8-87ed-e9642b9d43d5_01,a8e2df1e-4042-42af-9231-3a00e83489f0_01,b56bdbdb-43af-4a03-a072-54dd22d7550c_01,c1c06604-5ae2-4a53-b9c0-eb210d38e3f0_01,c3d662ee-48d0-454a-bb0c-77d3338d3747_01,c85f340e-584b-4f3b-b6a5-540491fc8ad2_01,c8cde9ea-89e9-4ee8-8a46-417a48f6d3ab_01,d7df78b5-24f1-4ff4-bd9b-f0e6bec8289a_01,dc87a809-95de-4eb7-a1c2-2650475f2d7e_01,e56e4d9c-052e-4ec6-a81b-dbd53e9c8ffe_01,e6365b38-bc44-400c-b4aa-18ce8ff5bfce_01,ea54dbad-1b23-41cc-9378-d4002a8fca51_01,ed746cb9-0f2f-48ce-923a-3a9f9f00b331_01,eda9496e-be80-4a13-bf06-89f0cc9e937f_01,f0a326d2-1f3e-4a5d-bca8-32aaccc52338_01,f553f1a9-ecf2-4783-a609-6adca7c4c597_01,f784bc3a-751b-4025-aab2-0af2f6f24266_01,f855dad1-6ffc-493e-ba6c-970874bc9210_01,f8cf647b-1447-4ac3-8c43-bef07765cabf_01,f978cb0f-d319-4c01-b4c5-23ae1403a106_01,fdecb74f-ac4e-46b1-b23a-5f7fde96ef9f_01
MIMAT0000092,254885.0,139976.0,68184.0,78020.0,47325.0,119423.0,149827.0,97794.0,62587.0,30460.0,397631.0,41129.0,160233.0,35781.0,56837.0,135887.0,87325.0,209375.0,42799.0,95622.0,54895.0,46573.0,35583.0,73210.0,193457.0,77231.0,120596.0,403076.0,128731.0,99306.0,336064.0,37028.0,258041.0,64520.0,58396.0,27722.0,149972.0,55858.0,121269.0,23191.0,92359.0,40967.0,135170.0,79136.0,37415.0,94961.0,59122.0
MIMAT0000093,79165.0,32309.0,15786.0,22359.0,13945.0,55538.0,77173.0,23705.0,19040.0,16603.0,72323.0,20669.0,56047.0,17640.0,18116.0,59602.0,25495.0,53667.0,12033.0,10507.0,20069.0,19082.0,13346.0,35686.0,9374.0,13983.0,39191.0,43377.0,64007.0,54712.0,78328.0,16199.0,39302.0,102649.0,43658.0,35726.0,88737.0,23588.0,68987.0,10708.0,90567.0,23288.0,74872.0,30653.0,25064.0,23164.0,23768.0
MIMAT0000094,5.0,3.0,17.0,6.0,5.0,2.0,6.0,6.0,3.0,4.0,31.0,6.0,0.0,4.0,7.0,4.0,9.0,10.0,5.0,3.0,5.0,16.0,9.0,3.0,4.0,1.0,11.0,8.0,19.0,9.0,5.0,10.0,5.0,3.0,4.0,0.0,29.0,7.0,12.0,3.0,9.0,6.0,11.0,21.0,25.0,2.0,4.0
MIMAT0000095,220.0,18.0,105.0,22.0,10.0,65.0,132.0,19.0,9.0,3.0,129.0,21.0,98.0,3.0,34.0,18.0,12.0,45.0,2.0,8.0,9.0,2.0,42.0,6.0,13.0,35.0,68.0,241.0,20.0,74.0,41.0,2.0,26.0,84.0,27.0,7.0,114.0,33.0,22.0,22.0,116.0,26.0,13.0,19.0,8.0,70.0,25.0
MIMAT0000096,1096.0,305.0,158.0,309.0,172.0,195.0,616.0,192.0,190.0,120.0,421.0,213.0,353.0,174.0,207.0,250.0,167.0,500.0,129.0,105.0,327.0,260.0,144.0,226.0,106.0,162.0,245.0,603.0,436.0,279.0,115.0,198.0,290.0,290.0,237.0,231.0,1035.0,251.0,415.0,156.0,305.0,194.0,763.0,390.0,332.0,117.0,306.0
MIMAT0000097,998.0,369.0,156.0,1600.0,173.0,325.0,557.0,235.0,309.0,43.0,627.0,279.0,110.0,422.0,39.0,38.0,1225.0,280.0,178.0,577.0,265.0,307.0,29.0,373.0,100.0,66.0,583.0,559.0,490.0,286.0,415.0,197.0,442.0,465.0,625.0,376.0,7489.0,172.0,526.0,42.0,135.0,117.0,496.0,377.0,814.0,246.0,200.0
MIMAT0000098,31257.0,12799.0,1209.0,79344.0,8813.0,5135.0,37774.0,32129.0,12788.0,5066.0,11246.0,16598.0,18903.0,11813.0,9364.0,8559.0,16220.0,17525.0,3421.0,8982.0,9044.0,6926.0,8115.0,10653.0,7286.0,1553.0,7620.0,37898.0,17358.0,6995.0,16733.0,9711.0,23109.0,25443.0,15503.0,14622.0,125973.0,16240.0,7948.0,10179.0,3926.0,5692.0,24455.0,12391.0,13166.0,6609.0,15405.0
MIMAT0000099,163012.0,57231.0,27314.0,153047.0,32013.0,50054.0,90967.0,118407.0,20325.0,35932.0,81870.0,89053.0,41245.0,16908.0,107588.0,33325.0,32330.0,164395.0,7843.0,42716.0,33501.0,231654.0,17526.0,36537.0,29958.0,8401.0,42360.0,76731.0,101105.0,61471.0,55023.0,79283.0,57293.0,55133.0,23691.0,18932.0,160056.0,97467.0,35959.0,51533.0,81429.0,22925.0,99234.0,67967.0,161880.0,52240.0,66168.0
MIMAT0000100,7882.0,5962.0,9030.0,7983.0,7171.0,9219.0,12163.0,6210.0,2816.0,4513.0,36272.0,11653.0,7317.0,3079.0,18664.0,8925.0,2933.0,24610.0,1279.0,1196.0,7364.0,22046.0,3615.0,3264.0,7959.0,5239.0,6815.0,2749.0,16393.0,7583.0,4617.0,12508.0,2174.0,2239.0,5988.0,6000.0,13600.0,9396.0,4571.0,10475.0,7053.0,4458.0,11005.0,6043.0,44147.0,7067.0,23190.0
MIMAT0000101,372736.0,123036.0,86232.0,94203.0,56293.0,125324.0,364953.0,96186.0,83236.0,117310.0,105081.0,72722.0,177315.0,80815.0,71010.0,92664.0,62360.0,245393.0,43710.0,41904.0,45795.0,70130.0,50285.0,102475.0,53472.0,32679.0,101827.0,181454.0,240533.0,90599.0,178543.0,151096.0,89364.0,107283.0,113087.0,66033.0,451479.0,126793.0,221082.0,100997.0,119514.0,125685.0,371210.0,103982.0,154973.0,79346.0,172339.0
MIMAT0000102,1.0,3.0,0.0,3.0,5.0,4.0,2.0,3.0,11.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,23.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,52.0,2.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0
MIMAT0000103,398.0,36.0,391.0,63.0,23.0,592.0,254.0,73.0,112.0,179.0,965.0,35.0,551.0,50.0,72.0,387.0,385.0,392.0,111.0,78.0,35.0,75.0,75.0,27.0,132.0,19.0,181.0,154.0,885.0,33.0,156.0,204.0,164.0,219.0,37.0,29.0,747.0,51.0,1517.0,91.0,45.0,370.0,1566.0,175.0,153.0,68.0,201.0
MIMAT0000104,1102.0,224.0,390.0,424.0,141.0,382.0,775.0,823.0,181.0,305.0,609.0,524.0,509.0,251.0,552.0,431.0,328.0,899.0,81.0,360.0,158.0,654.0,220.0,161.0,670.0,88.0,281.0,925.0,626.0,163.0,1772.0,417.0,462.0,316.0,266.0,292.0,955.0,573.0,464.0,319.0,433.0,440.0,1070.0,286.0,999.0,456.0,368.0
MIMAT0000222,20376.0,2279.0,1757.0,3938.0,1517.0,2230.0,3290.0,6763.0,2040.0,980.0,6238.0,10134.0,2249.0,866.0,14148.0,2015.0,3683.0,5520.0,814.0,1966.0,1289.0,2274.0,3218.0,3622.0,3856.0,1908.0,39398.0,6640.0,3949.0,3422.0,4747.0,2897.0,3665.0,2645.0,2538.0,1286.0,7171.0,3046.0,4747.0,1794.0,1322.0,1452.0,65987.0,3759.0,5723.0,3575.0,1933.0
MIMAT0000226,294.0,46.0,17.0,30.0,39.0,22.0,765.0,10.0,6.0,31.0,149.0,37.0,634.0,11.0,4.0,147.0,8.0,628.0,18.0,36.0,6.0,42.0,80.0,24.0,41.0,40.0,27.0,155.0,112.0,52.0,59.0,33.0,32.0,529.0,20.0,104.0,437.0,10.0,37.0,20.0,7.0,9.0,91.0,74.0,20.0,7.0,306.0
MIMAT0000227,2475.0,1460.0,1330.0,1276.0,728.0,804.0,2207.0,1468.0,724.0,551.0,1698.0,2559.0,716.0,584.0,937.0,765.0,652.0,1463.0,741.0,494.0,575.0,1243.0,369.0,842.0,1316.0,594.0,1619.0,3455.0,1501.0,913.0,1554.0,1071.0,1111.0,2510.0,1477.0,1020.0,2183.0,2111.0,928.0,674.0,1291.0,590.0,2669.0,1583.0,3269.0,492.0,1034.0
MIMAT0000228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
MIMAT0000231,5385.0,4136.0,799.0,4102.0,3659.0,1907.0,5804.0,2368.0,780.0,990.0,2278.0,1938.0,1813.0,1805.0,2163.0,952.0,187.0,4504.0,699.0,1050.0,589.0,1989.0,1489.0,1871.0,704.0,2338.0,1252.0,2619.0,5652.0,2904.0,2612.0,1361.0,1698.0,4061.0,2061.0,2189.0,16179.0,1284.0,328.0,1312.0,1158.0,513.0,1851.0,3290.0,4803.0,422.0,3066.0
MIMAT0000232,11744.0,8401.0,7575.0,13989.0,9107.0,3771.0,11374.0,12639.0,2355.0,4279.0,8761.0,5591.0,2917.0,5251.0,7875.0,2310.0,379.0,5521.0,1744.0,5844.0,3028.0,5426.0,3498.0,15212.0,3034.0,3606.0,5542.0,14234.0,10550.0,3856.0,6445.0,3148.0,8676.0,10464.0,11672.0,5859.0,48024.0,6596.0,1704.0,2641.0,6231.0,1829.0,6804.0,6523.0,26033.0,2148.0,5739.0
MIMAT0000241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0000242,1028.0,2.0,2.0,39.0,10.0,5.0,157.0,1000.0,20.0,2.0,79.0,1050.0,6.0,28.0,112.0,25.0,1069.0,40.0,0.0,119.0,7.0,23.0,10.0,0.0,45.0,0.0,38.0,561.0,7.0,218.0,25268.0,39.0,2292.0,154.0,52.0,637.0,155.0,15.0,5.0,8.0,460.0,3.0,1.0,18.0,29.0,25.0,69.0
MIMAT0000243,166980.0,104593.0,65948.0,73790.0,103421.0,150269.0,451932.0,197669.0,52234.0,68554.0,401902.0,42485.0,356832.0,87128.0,238456.0,75828.0,126668.0,81044.0,247273.0,32205.0,138423.0,50993.0,100835.0,164994.0,37410.0,369409.0,1190191.0,90711.0,62044.0,74975.0,239890.0,26313.0,195199.0,35084.0,195025.0,10567.0,433950.0,234052.0,507678.0,121103.0,16017.0,66622.0,351218.0,151167.0,38005.0,412896.0,320547.0
MIMAT0000244,6204.0,4292.0,2810.0,1433.0,1828.0,2169.0,4489.0,1474.0,913.0,1246.0,2252.0,4045.0,1594.0,796.0,1002.0,1600.0,1549.0,4617.0,613.0,305.0,1332.0,1802.0,728.0,1360.0,886.0,908.0,4165.0,5489.0,5421.0,4859.0,4084.0,2590.0,1371.0,2770.0,2373.0,1672.0,5586.0,1203.0,2129.0,1765.0,1191.0,718.0,3466.0,2091.0,2671.0,1072.0,3226.0
MIMAT0000245,92132.0,17146.0,14868.0,15052.0,14834.0,37568.0,145822.0,50177.0,13370.0,16355.0,125374.0,151509.0,63687.0,10341.0,73471.0,83026.0,19066.0,131886.0,10007.0,2523.0,45738.0,37339.0,20683.0,11613.0,20844.0,8631.0,38481.0,131448.0,71035.0,55957.0,217606.0,26581.0,40309.0,40605.0,88638.0,22562.0,109007.0,37085.0,259429.0,31288.0,109664.0,26011.0,239875.0,40177.0,16559.0,35435.0,60254.0
MIMAT0000250,357.0,133.0,34.0,174.0,53.0,188.0,286.0,49.0,68.0,60.0,197.0,110.0,106.0,105.0,488.0,30.0,95.0,148.0,114.0,115.0,184.0,204.0,44.0,105.0,47.0,106.0,196.0,70.0,619.0,144.0,156.0,164.0,49.0,80.0,54.0,40.0,957.0,122.0,185.0,118.0,29.0,135.0,331.0,299.0,146.0,120.0,169.0
MIMAT0000252,14.0,22.0,61.0,12.0,12.0,9.0,3.0,12.0,18.0,54.0,8.0,4.0,11.0,11.0,8.0,4.0,42.0,11.0,12.0,5.0,16.0,1.0,76.0,3.0,27.0,22.0,13.0,10.0,17.0,25.0,2.0,21.0,5.0,6.0,5.0,6.0,21.0,7.0,46.0,11.0,7.0,50.0,40.0,63.0,12.0,3.0,5.0
MIMAT0000253,74191.0,5681.0,3288.0,39066.0,14326.0,8171.0,22901.0,12636.0,3539.0,8415.0,19639.0,12832.0,809.0,14723.0,28020.0,6724.0,1298.0,8468.0,6690.0,6657.0,7997.0,31982.0,10150.0,33420.0,11364.0,22904.0,67157.0,28332.0,32599.0,5187.0,24324.0,11116.0,37296.0,24401.0,6097.0,10576.0,235601.0,22097.0,16512.0,8995.0,11018.0,4906.0,8901.0,13048.0,28780.0,2102.0,29971.0
MIMAT0000254,126303.0,135057.0,34682.0,66819.0,153125.0,65086.0,147377.0,61977.0,5382.0,36824.0,85199.0,57909.0,46244.0,35975.0,42017.0,38378.0,839.0,80111.0,44142.0,97992.0,39205.0,93063.0,48854.0,58993.0,40188.0,58355.0,59508.0,67710.0,205452.0,120671.0,68831.0,43872.0,27943.0,84059.0,84558.0,45465.0,252536.0,48256.0,92808.0,62003.0,57656.0,32048.0,56662.0,71200.0,33002.0,29776.0,112983.0
MIMAT0000255,887.0,1419.0,2288.0,647.0,505.0,469.0,1200.0,1224.0,758.0,844.0,813.0,1714.0,724.0,450.0,678.0,520.0,292.0,470.0,165.0,106.0,210.0,1536.0,381.0,380.0,417.0,662.0,723.0,670.0,1120.0,347.0,351.0,787.0,254.0,805.0,742.0,283.0,1876.0,1518.0,366.0,1234.0,507.0,422.0,1170.0,853.0,2557.0,73.0,1229.0
MIMAT0000256,57624.0,11736.0,7508.0,17895.0,7937.0,16480.0,52726.0,36054.0,9255.0,8276.0,51609.0,14808.0,12857.0,9011.0,55339.0,15886.0,13817.0,76366.0,4863.0,6326.0,9624.0,18052.0,18763.0,20852.0,17491.0,5212.0,9173.0,18977.0,34472.0,15847.0,36196.0,23823.0,30753.0,33444.0,7230.0,15513.0,34435.0,34072.0,7777.0,13609.0,8716.0,12193.0,60610.0,12557.0,25560.0,19060.0,16089.0
MIMAT0000257,7623.0,1308.0,1491.0,1459.0,1283.0,2773.0,5394.0,5197.0,661.0,876.0,2965.0,1026.0,1788.0,1482.0,4418.0,2219.0,2669.0,10376.0,466.0,897.0,1363.0,1768.0,2003.0,1504.0,2520.0,1106.0,1977.0,2352.0,5137.0,1855.0,4193.0,3213.0,4662.0,5696.0,1097.0,1731.0,6331.0,3622.0,1512.0,2186.0,1022.0,853.0,6101.0,1751.0,2726.0,1676.0,2522.0
MIMAT0000258,89.0,225.0,331.0,511.0,149.0,342.0,563.0,327.0,74.0,105.0,111.0,299.0,39.0,62.0,171.0,42.0,126.0,732.0,24.0,82.0,317.0,446.0,44.0,125.0,122.0,149.0,79.0,107.0,508.0,212.0,553.0,203.0,81.0,99.0,80.0,72.0,522.0,220.0,70.0,103.0,224.0,79.0,369.0,139.0,528.0,273.0,426.0
MIMAT0000259,146159.0,15223.0,39316.0,11801.0,5264.0,17367.0,103934.0,20075.0,10597.0,2869.0,41525.0,32939.0,39684.0,2729.0,27973.0,12638.0,6485.0,26111.0,3387.0,10682.0,3773.0,3414.0,30400.0,9721.0,18627.0,34918.0,45765.0,152158.0,12209.0,58489.0,46404.0,2825.0,21219.0,78798.0,30560.0,4000.0,48790.0,27955.0,19873.0,17581.0,69992.0,12784.0,6553.0,15320.0,2242.0,48571.0,18400.0
MIMAT0000260,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
MIMAT0000261,42088.0,4977.0,14858.0,3860.0,2125.0,6669.0,34872.0,5417.0,3062.0,1001.0,13445.0,6991.0,21301.0,1107.0,7183.0,3202.0,1074.0,5572.0,1068.0,3112.0,1285.0,870.0,4025.0,2852.0,4621.0,4024.0,11124.0,50087.0,4817.0,15910.0,26778.0,487.0,9317.0,26136.0,7503.0,1397.0,21463.0,13783.0,7559.0,878.0,41414.0,4185.0,2198.0,4795.0,629.0,13853.0,4702.0
MIMAT0000262,2.0,4.0,19.0,1.0,1.0,0.0,3.0,0.0,4.0,5.0,10.0,1.0,7.0,3.0,2.0,3.0,3.0,1.0,3.0,0.0,1.0,3.0,6.0,3.0,6.0,1.0,0.0,6.0,1.0,3.0,5.0,0.0,2.0,17.0,10.0,2.0,8.0,4.0,1.0,0.0,10.0,0.0,4.0,2.0,31.0,0.0,1.0
MIMAT0000263,850.0,430.0,406.0,356.0,502.0,164.0,1064.0,478.0,146.0,246.0,716.0,206.0,227.0,343.0,124.0,249.0,41.0,39.0,97.0,123.0,42.0,45.0,403.0,477.0,94.0,602.0,503.0,645.0,187.0,174.0,138.0,136.0,329.0,1000.0,606.0,410.0,3075.0,247.0,80.0,167.0,366.0,26.0,139.0,460.0,1180.0,90.0,469.0
MIMAT0000264,112.0,58.0,114.0,2676.0,25.0,47.0,139.0,162.0,94.0,35.0,44.0,27.0,48.0,38.0,82.0,28.0,71.0,285.0,45.0,33.0,1229.0,86.0,32.0,430.0,37.0,38.0,16960.0,75.0,116.0,64.0,110.0,48.0,141.0,13.0,174.0,6.0,196.0,66.0,334.0,59.0,60.0,20.0,68.0,74.0,141.0,52.0,42.0
MIMAT0000265,4.0,2.0,4.0,48.0,3.0,8.0,2.0,0.0,37.0,1.0,6.0,1.0,4.0,21.0,3.0,0.0,347.0,1.0,0.0,3.0,2.0,8.0,0.0,2.0,1.0,1.0,271.0,3.0,3.0,12.0,13.0,2.0,9.0,4.0,30.0,1.0,115.0,4.0,7.0,5.0,13.0,1.0,1.0,11.0,16.0,1.0,0.0
MIMAT0000266,8.0,5275.0,1.0,247.0,3.0,8.0,9.0,85.0,1.0,0.0,8.0,12.0,15.0,0.0,3.0,7.0,0.0,13.0,0.0,1.0,4.0,4.0,0.0,6.0,0.0,1.0,21.0,2.0,0.0,1.0,4.0,0.0,9.0,1.0,1.0,0.0,20.0,3.0,133.0,0.0,1.0,0.0,15.0,1.0,8.0,6.0,0.0
MIMAT0000267,2031.0,363.0,4323.0,5645.0,558.0,1273.0,4858.0,10267.0,3289.0,3188.0,3481.0,23006.0,3618.0,1381.0,9964.0,5062.0,3168.0,7882.0,3457.0,661.0,262.0,1075.0,4480.0,2881.0,13714.0,865.0,2559.0,19686.0,1339.0,2371.0,10494.0,526.0,10624.0,13303.0,10370.0,5676.0,1502.0,6672.0,5142.0,1717.0,5015.0,846.0,4113.0,2268.0,4929.0,5708.0,1490.0
MIMAT0000268,1.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,1.0,206.0,2.0,5.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,3.0
MIMAT0000269,31.0,3.0,80.0,27.0,5.0,15.0,28.0,21.0,8.0,11.0,36.0,12.0,27.0,17.0,44.0,11.0,23.0,15.0,3.0,15.0,12.0,79.0,5.0,8.0,40.0,7.0,31.0,21.0,16.0,12.0,32.0,21.0,21.0,26.0,6.0,7.0,78.0,50.0,23.0,11.0,10.0,19.0,52.0,13.0,95.0,11.0,9.0
MIMAT0000270,6316.0,1529.0,661.0,2691.0,1179.0,2750.0,4704.0,4368.0,2348.0,946.0,5881.0,2284.0,2664.0,1937.0,3678.0,1829.0,1260.0,4145.0,1409.0,1634.0,1524.0,1131.0,1214.0,3309.0,3124.0,971.0,2541.0,2575.0,3393.0,2407.0,3761.0,1929.0,7957.0,4576.0,1055.0,1315.0,4646.0,6360.0,1791.0,1195.0,1468.0,1008.0,5649.0,1939.0,4046.0,2283.0,1325.0
MIMAT0000271,19.0,15.0,18.0,10.0,23.0,5.0,20.0,4.0,7.0,4.0,21.0,3.0,4.0,3.0,5.0,0.0,2.0,2.0,5.0,7.0,1.0,8.0,4.0,10.0,7.0,3.0,15.0,25.0,22.0,5.0,14.0,0.0,8.0,12.0,13.0,9.0,116.0,5.0,1.0,2.0,4.0,1.0,2.0,17.0,58.0,2.0,10.0
MIMAT0000272,84.0,13.0,35.0,48.0,13.0,24.0,22.0,61.0,6.0,16.0,30.0,48.0,4.0,4.0,151.0,8.0,19.0,51.0,5.0,27.0,7.0,36.0,21.0,28.0,45.0,9.0,254.0,18.0,39.0,15.0,16.0,28.0,28.0,9.0,17.0,8.0,444.0,31.0,31.0,42.0,12.0,12.0,117.0,14.0,80.0,7.0,24.0
MIMAT0000273,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0,4.0,1.0,0.0,1.0,0.0,50.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0
MIMAT0000274,92.0,14.0,16.0,45.0,21.0,32.0,51.0,24.0,141.0,9.0,37.0,21.0,31.0,11.0,62.0,25.0,52.0,32.0,29.0,41.0,38.0,111.0,10.0,53.0,18.0,10.0,131.0,104.0,54.0,290.0,103.0,100.0,115.0,33.0,30.0,5.0,2217.0,66.0,28.0,9.0,41.0,1.0,27.0,159.0,42.0,20.0,26.0
MIMAT0000275,243.0,119.0,45.0,171.0,69.0,140.0,447.0,131.0,69.0,75.0,339.0,76.0,201.0,97.0,149.0,109.0,284.0,187.0,41.0,75.0,65.0,180.0,34.0,26.0,49.0,47.0,106.0,91.0,198.0,57.0,85.0,96.0,52.0,120.0,58.0,92.0,735.0,90.0,65.0,80.0,29.0,37.0,244.0,97.0,310.0,81.0,136.0
MIMAT0000276,27.0,4.0,5.0,0.0,0.0,1.0,4.0,1.0,3.0,0.0,14.0,4.0,0.0,0.0,2.0,4.0,416.0,2.0,0.0,2.0,3.0,4.0,1.0,2.0,2.0,0.0,5.0,4.0,5.0,1.0,2.0,4.0,2.0,15.0,7.0,5.0,6.0,2.0,3.0,2.0,3.0,2.0,5.0,2.0,25.0,4.0,4.0
MIMAT0000278,2188.0,363.0,1018.0,697.0,379.0,1354.0,2359.0,1342.0,223.0,454.0,6403.0,337.0,720.0,492.0,5625.0,257.0,453.0,3266.0,60.0,105.0,954.0,6122.0,2677.0,160.0,909.0,191.0,1531.0,371.0,2558.0,1057.0,816.0,522.0,351.0,578.0,2010.0,344.0,1188.0,732.0,1121.0,2689.0,746.0,154.0,2277.0,509.0,3421.0,1180.0,858.0
MIMAT0000279,981.0,189.0,525.0,471.0,232.0,337.0,653.0,467.0,368.0,396.0,1478.0,107.0,247.0,153.0,1259.0,69.0,214.0,734.0,82.0,71.0,412.0,995.0,1094.0,214.0,351.0,78.0,408.0,105.0,754.0,458.0,246.0,223.0,241.0,161.0,930.0,109.0,373.0,444.0,633.0,577.0,251.0,175.0,996.0,322.0,738.0,384.0,273.0
MIMAT0000280,3564.0,1289.0,33347.0,830.0,2141.0,1196.0,2742.0,491.0,1146.0,2856.0,938.0,646.0,1116.0,859.0,1289.0,682.0,853.0,1595.0,467.0,222.0,1211.0,237.0,327.0,917.0,1382.0,1520.0,2547.0,1683.0,3275.0,822.0,708.0,4671.0,815.0,5805.0,1265.0,600.0,6883.0,3529.0,5140.0,1406.0,408.0,1421.0,6687.0,2965.0,3513.0,664.0,2136.0
MIMAT0000281,20.0,17.0,20.0,26.0,25.0,44.0,77.0,29.0,18.0,34.0,19.0,15.0,45.0,30.0,40.0,36.0,8.0,220.0,17.0,10.0,12.0,19.0,20.0,55.0,44.0,64.0,35.0,22.0,56.0,18.0,23.0,30.0,8.0,66.0,28.0,10.0,109.0,34.0,32.0,26.0,58.0,15.0,79.0,59.0,45.0,8.0,41.0
MIMAT0000318,3.0,2.0,10.0,249.0,1.0,5.0,21.0,23.0,7.0,5.0,2.0,14.0,10.0,7.0,4.0,5.0,2.0,29.0,4.0,3.0,20.0,12.0,4.0,70.0,8.0,0.0,5619.0,13.0,15.0,3.0,9.0,17.0,11.0,9.0,9.0,6.0,49.0,20.0,29.0,12.0,10.0,4.0,27.0,27.0,27.0,10.0,13.0
MIMAT0000414,6327.0,6529.0,3120.0,4349.0,5028.0,6172.0,8559.0,1859.0,3962.0,2060.0,8352.0,5098.0,3437.0,2746.0,5076.0,5927.0,2025.0,15120.0,2837.0,2018.0,13590.0,6996.0,1625.0,1855.0,2616.0,2316.0,3564.0,3651.0,8017.0,15040.0,2304.0,6763.0,1980.0,4293.0,4166.0,3049.0,10685.0,3307.0,3436.0,2056.0,2747.0,3424.0,11544.0,14945.0,8172.0,2640.0,7519.0
MIMAT0000415,4436.0,3366.0,3775.0,4227.0,2668.0,2112.0,7768.0,3077.0,2360.0,2247.0,4281.0,1461.0,2597.0,2101.0,3393.0,2245.0,854.0,6502.0,814.0,1423.0,2069.0,3389.0,1227.0,6520.0,2466.0,1899.0,1928.0,2783.0,4674.0,2889.0,1211.0,4103.0,1966.0,2457.0,3162.0,1911.0,11875.0,4732.0,3085.0,3940.0,2941.0,1508.0,9110.0,4649.0,9264.0,1213.0,4940.0
MIMAT0000416,16.0,3.0,10.0,28.0,10.0,13.0,9.0,2.0,9.0,2.0,2279.0,2.0,4.0,6.0,14.0,2.0,7.0,12.0,47.0,6.0,17.0,3.0,1.0,22.0,1.0,8.0,160.0,2.0,8.0,68.0,5.0,9.0,5.0,25.0,7.0,5.0,1042.0,4.0,5.0,2.0,0.0,1.0,21.0,80.0,32.0,10.0,5.0
