Case ID,Read Counts,Sample,TCGA Project,miRNA
11137,883c37e2-c723-45d7-9e25-082d1bec34e2,998.437239,883c37e2-c723-45d7-9e25-082d1bec34e2_01,KIRC,miR-151a-3p
11138,883c37e2-c723-45d7-9e25-082d1bec34e2,1121.62633,883c37e2-c723-45d7-9e25-082d1bec34e2_11,KIRC,miR-151a-3p
11139,88c91a7b-5c41-4361-85d0-da759ab94204,1410.97363,88c91a7b-5c41-4361-85d0-da759ab94204_01,KIRC,miR-151a-3p
11140,88c91a7b-5c41-4361-85d0-da759ab94204,950.025782,88c91a7b-5c41-4361-85d0-da759ab94204_11,KIRC,miR-151a-3p
11141,88e7ce26-5b3f-4e4e-89b7-f706063fc467,1657.208877,88e7ce26-5b3f-4e4e-89b7-f706063fc467_01,KIRC,miR-151a-3p
11142,88e7ce26-5b3f-4e4e-89b7-f706063fc467,937.17965,88e7ce26-5b3f-4e4e-89b7-f706063fc467_11,KIRC,miR-151a-3p
11143,88fc4bc4-32cf-4d92-8c29-20d920b8f719,1745.507585,88fc4bc4-32cf-4d92-8c29-20d920b8f719_01,KIRC,miR-151a-3p
11144,88fc4bc4-32cf-4d92-8c29-20d920b8f719,1059.395151,88fc4bc4-32cf-4d92-8c29-20d920b8f719_11,KIRC,miR-151a-3p
11145,8942ebfa-946a-41a7-8b4c-ce45a2096c81,2409.37637,8942ebfa-946a-41a7-8b4c-ce45a2096c81_01,KIRC,miR-151a-3p
11146,89500416-1a5e-4f52-a1b9-6394f3943e4d,1153.932177,89500416-1a5e-4f52-a1b9-6394f3943e4d_01,KIRC,miR-151a-3p
11147,8958c2bf-b986-4c07-98d2-09dfe2375a14,1757.269951,8958c2bf-b986-4c07-98d2-09dfe2375a14_01,KIRC,miR-151a-3p
11148,897f85ec-7e14-426a-a532-eed01ccc90f1,2540.273688,897f85ec-7e14-426a-a532-eed01ccc90f1_01,KIRC,miR-151a-3p
11149,89ea18fc-45ec-4e5c-969a-db2112dceefd,1453.522329,89ea18fc-45ec-4e5c-969a-db2112dceefd_01,KIRC,miR-151a-3p
11150,8a575e00-5dc5-416d-a8f5-2cdfb8e62c31,1610.085378,8a575e00-5dc5-416d-a8f5-2cdfb8e62c31_01,KIRC,miR-151a-3p
11151,8a575e00-5dc5-416d-a8f5-2cdfb8e62c31,899.598573,8a575e00-5dc5-416d-a8f5-2cdfb8e62c31_11,KIRC,miR-151a-3p
11152,8aaa4e25-5c12-4ace-96dc-91aaa0c4457c,687.509154,8aaa4e25-5c12-4ace-96dc-91aaa0c4457c_01,KIRC,miR-151a-3p
11153,8be7d2e2-1504-49d0-bbdd-893d3d12e072,1177.738461,8be7d2e2-1504-49d0-bbdd-893d3d12e072_01,KIRC,miR-151a-3p
11154,8c6720ef-4f85-4d22-b9bc-6745b55bf6d8,2120.967277,8c6720ef-4f85-4d22-b9bc-6745b55bf6d8_01,KIRC,miR-151a-3p
11155,8d4b602b-d1a4-4d80-adf4-5f527de78d4b,1399.297444,8d4b602b-d1a4-4d80-adf4-5f527de78d4b_01,KIRC,miR-151a-3p
11156,8d5d69a4-7733-4dec-8ddb-64c79c2c956e,1386.524805,8d5d69a4-7733-4dec-8ddb-64c79c2c956e_01,KIRC,miR-151a-3p
11157,8d769b38-862f-46e3-a426-d09f79f28de6,1900.907291,8d769b38-862f-46e3-a426-d09f79f28de6_01,KIRC,miR-151a-3p
11158,8e9e684c-20e5-48b1-9e40-970037fe959f,895.901224,8e9e684c-20e5-48b1-9e40-970037fe959f_01,KIRC,miR-151a-3p
11159,8e9e684c-20e5-48b1-9e40-970037fe959f,943.191665,8e9e684c-20e5-48b1-9e40-970037fe959f_11,KIRC,miR-151a-3p
11160,8ed08632-b5b3-4be3-bd71-999456fa2d23,2138.625021,8ed08632-b5b3-4be3-bd71-999456fa2d23_01,KIRC,miR-151a-3p
11161,8ee720b5-6f3a-4921-85ab-70e75c0835b0,1448.350381,8ee720b5-6f3a-4921-85ab-70e75c0835b0_01,KIRC,miR-151a-3p
11162,8f54d854-22ea-4bd0-8cb1-1ab708544095,1935.840508,8f54d854-22ea-4bd0-8cb1-1ab708544095_01,KIRC,miR-151a-3p
11163,8f8a632d-7fbd-4c86-b909-afb7edb9ad28,1595.984069,8f8a632d-7fbd-4c86-b909-afb7edb9ad28_01,KIRC,miR-151a-3p
11164,8f8a632d-7fbd-4c86-b909-afb7edb9ad28,1017.313865,8f8a632d-7fbd-4c86-b909-afb7edb9ad28_11,KIRC,miR-151a-3p
11165,8f936d84-3b81-4d1c-aca1-93f5c86ed1bc,1363.769051,8f936d84-3b81-4d1c-aca1-93f5c86ed1bc_01,KIRC,miR-151a-3p
11166,8fd493c5-1375-4f76-b337-c9a75e3abdbe,2149.683668,8fd493c5-1375-4f76-b337-c9a75e3abdbe_01,KIRC,miR-151a-3p
11167,900b5f21-e8fb-4a3f-b8e3-ef098716e508,1545.842096,900b5f21-e8fb-4a3f-b8e3-ef098716e508_01,KIRC,miR-151a-3p
11168,9245a557-01ea-4446-b9e9-313f6ab18834,1252.121512,9245a557-01ea-4446-b9e9-313f6ab18834_01,KIRC,miR-151a-3p
11169,9256867c-dc82-4e1a-85d6-e4c9bde8ab8c,1298.55609,9256867c-dc82-4e1a-85d6-e4c9bde8ab8c_01,KIRC,miR-151a-3p
11170,936c217f-f10b-43cf-bb6d-0a74ebec9b13,966.877096,936c217f-f10b-43cf-bb6d-0a74ebec9b13_01,KIRC,miR-151a-3p
11171,942c0088-c9a0-428c-a879-e16f8c5bfdb8,1272.011211,942c0088-c9a0-428c-a879-e16f8c5bfdb8_01,KIRC,miR-151a-3p
11172,9490cd1e-be30-45d3-b1ea-42c157d5f49d,2229.185768,9490cd1e-be30-45d3-b1ea-42c157d5f49d_01,KIRC,miR-151a-3p
11173,949736aa-62d3-46e0-8507-ed2a84be0073,1284.760864,949736aa-62d3-46e0-8507-ed2a84be0073_01,KIRC,miR-151a-3p
11174,960d1eaf-0b96-488b-b62c-829c024fd4b8,1428.686579,960d1eaf-0b96-488b-b62c-829c024fd4b8_01,KIRC,miR-151a-3p
11175,96c38b74-c22b-4001-bfd0-a37eda1fbaed,2241.404626,96c38b74-c22b-4001-bfd0-a37eda1fbaed_01,KIRC,miR-151a-3p
11176,97fee782-9aa3-41c7-8b7b-53c9c69bdabc,1054.006468,97fee782-9aa3-41c7-8b7b-53c9c69bdabc_01,KIRC,miR-151a-3p
11177,9816ac2a-0412-4649-a9da-8fd91b1eb8e1,1451.888614,9816ac2a-0412-4649-a9da-8fd91b1eb8e1_01,KIRC,miR-151a-3p
11178,98dea82b-46f9-4b77-be8a-06669bcf731b,1506.837808,98dea82b-46f9-4b77-be8a-06669bcf731b_01,KIRC,miR-151a-3p
11179,98dea82b-46f9-4b77-be8a-06669bcf731b,987.68214,98dea82b-46f9-4b77-be8a-06669bcf731b_11,KIRC,miR-151a-3p
11180,98ff8a6b-0ead-4e55-9fb7-6fe5cc69d0f6,1241.061626,98ff8a6b-0ead-4e55-9fb7-6fe5cc69d0f6_01,KIRC,miR-151a-3p
11181,99f59583-2728-4c1d-b98c-8fbc3bb0a819,2382.683575,99f59583-2728-4c1d-b98c-8fbc3bb0a819_01,KIRC,miR-151a-3p
11182,99f59583-2728-4c1d-b98c-8fbc3bb0a819,951.865587,99f59583-2728-4c1d-b98c-8fbc3bb0a819_11,KIRC,miR-151a-3p
11183,9a404208-c3d3-4e6b-b511-1a4ccf595c18,1578.89614,9a404208-c3d3-4e6b-b511-1a4ccf595c18_01,KIRC,miR-151a-3p
11184,9b84d013-713b-4571-888c-12863fdd4a52,1512.541513,9b84d013-713b-4571-888c-12863fdd4a52_01,KIRC,miR-151a-3p
11185,9c377f9b-79dd-4412-80ac-cea9a3529888,1545.775747,9c377f9b-79dd-4412-80ac-cea9a3529888_01,KIRC,miR-151a-3p
11186,9c8169e7-9193-41f5-878e-ed1af3b95422,818.065141,9c8169e7-9193-41f5-878e-ed1af3b95422_01,KIRC,miR-151a-3p
11187,9cdda9fa-d492-4902-afc1-eb2244e70c1b,1582.56819,9cdda9fa-d492-4902-afc1-eb2244e70c1b_01,KIRC,miR-151a-3p
11188,9cdda9fa-d492-4902-afc1-eb2244e70c1b,1086.80328,9cdda9fa-d492-4902-afc1-eb2244e70c1b_11,KIRC,miR-151a-3p
11189,9ceefc7e-fba9-47eb-a0ca-2bc1fccb5490,711.832423,9ceefc7e-fba9-47eb-a0ca-2bc1fccb5490_01,KIRC,miR-151a-3p
11190,9cffe9f2-421e-4596-b3ac-8788f862ab59,1259.900522,9cffe9f2-421e-4596-b3ac-8788f862ab59_01,KIRC,miR-151a-3p
11191,9d202594-7697-443f-a1ee-d8e7b28ecb8f,1783.572232,9d202594-7697-443f-a1ee-d8e7b28ecb8f_01,KIRC,miR-151a-3p
11192,9da334ed-314c-4445-ba29-ffd9bb42403c,1124.178676,9da334ed-314c-4445-ba29-ffd9bb42403c_01,KIRC,miR-151a-3p
11193,9dc7812b-c7a2-4de4-bf6d-4c7261384a62,1576.860589,9dc7812b-c7a2-4de4-bf6d-4c7261384a62_01,KIRC,miR-151a-3p
11194,9dc7812b-c7a2-4de4-bf6d-4c7261384a62,885.361543,9dc7812b-c7a2-4de4-bf6d-4c7261384a62_11,KIRC,miR-151a-3p
11195,9ecdde9c-2179-4830-bd10-c4fa40f26066,1790.743877,9ecdde9c-2179-4830-bd10-c4fa40f26066_01,KIRC,miR-151a-3p
11196,9f4cd3b9-50ef-4f85-84b8-acb0b77887d1,1497.978929,9f4cd3b9-50ef-4f85-84b8-acb0b77887d1_01,KIRC,miR-151a-3p
11197,9f5c0a43-d222-484a-9249-d288387dd7a1,1219.957105,9f5c0a43-d222-484a-9249-d288387dd7a1_01,KIRC,miR-151a-3p
11198,9f632fc3-2241-469a-a14a-cd537350155f,1174.462676,9f632fc3-2241-469a-a14a-cd537350155f_01,KIRC,miR-151a-3p
11199,9fd9104b-a26d-44c7-bb45-f1edd76d0aa0,1679.474224,9fd9104b-a26d-44c7-bb45-f1edd76d0aa0_01,KIRC,miR-151a-3p
11200,9fe336a8-08a7-4fe7-bf45-afd6a8eb9c75,1976.138036,9fe336a8-08a7-4fe7-bf45-afd6a8eb9c75_01,KIRC,miR-151a-3p
11201,a1ad1a96-2b6e-4c86-9d71-e176b902e9d4,1448.047784,a1ad1a96-2b6e-4c86-9d71-e176b902e9d4_01,KIRC,miR-151a-3p
11202,a22d5ba2-5f11-49e9-911a-ec03b785fae5,1465.584286,a22d5ba2-5f11-49e9-911a-ec03b785fae5_01,KIRC,miR-151a-3p
11203,a2663a86-a006-4867-9e88-2b523df48303,830.32301,a2663a86-a006-4867-9e88-2b523df48303_01,KIRC,miR-151a-3p
11204,a42103aa-0f25-4939-9f9d-9ec11a5c8cca,3651.072009,a42103aa-0f25-4939-9f9d-9ec11a5c8cca_01,KIRC,miR-151a-3p
11205,a43401ae-14cd-4f57-946b-9a9c073f2a47,2978.929146,a43401ae-14cd-4f57-946b-9a9c073f2a47_01,KIRC,miR-151a-3p
11206,a43401ae-14cd-4f57-946b-9a9c073f2a47,1025.199821,a43401ae-14cd-4f57-946b-9a9c073f2a47_11,KIRC,miR-151a-3p
11207,a46f36c3-e886-4efe-945a-0cb2e5b765ef,1250.042957,a46f36c3-e886-4efe-945a-0cb2e5b765ef_01,KIRC,miR-151a-3p
11208,a55e63a9-5046-4f0f-a1e1-197b783d5387,1742.283199,a55e63a9-5046-4f0f-a1e1-197b783d5387_01,KIRC,miR-151a-3p
11209,a5790b81-5001-4d1a-97ad-0ec9fc658f44,1537.893513,a5790b81-5001-4d1a-97ad-0ec9fc658f44_01,KIRC,miR-151a-3p
11210,a5d34ea3-9362-4233-8d9e-1892839179b2,1995.313657,a5d34ea3-9362-4233-8d9e-1892839179b2_01,KIRC,miR-151a-3p
11211,a682a2a3-dc53-4b7e-8929-07215737ec5e,1912.625873,a682a2a3-dc53-4b7e-8929-07215737ec5e_01,KIRC,miR-151a-3p
11212,a682a2a3-dc53-4b7e-8929-07215737ec5e,719.807815,a682a2a3-dc53-4b7e-8929-07215737ec5e_11,KIRC,miR-151a-3p
11213,a68bd706-58e7-4d36-bffa-6c94986a8d4e,1331.431025,a68bd706-58e7-4d36-bffa-6c94986a8d4e_01,KIRC,miR-151a-3p
11214,a7ddd737-714d-423f-8fb5-5a932d014487,1336.362552,a7ddd737-714d-423f-8fb5-5a932d014487_01,KIRC,miR-151a-3p
11215,a8db1341-a7fc-4306-91ad-5caaca5c8a6e,3390.357121,a8db1341-a7fc-4306-91ad-5caaca5c8a6e_01,KIRC,miR-151a-3p
11216,a8e0f80a-7049-4b5a-af21-cb6421286271,1482.74598,a8e0f80a-7049-4b5a-af21-cb6421286271_01,KIRC,miR-151a-3p
11217,a9f73fb6-fc3e-4c0d-ace3-36cd7dcee256,1055.375561,a9f73fb6-fc3e-4c0d-ace3-36cd7dcee256_01,KIRC,miR-151a-3p
11218,aa2b6825-3352-4d47-a637-48452f4a958b,1677.917427,aa2b6825-3352-4d47-a637-48452f4a958b_01,KIRC,miR-151a-3p
11219,aa82fb26-96c3-4b3d-a2e9-7123c0a07321,1867.856799,aa82fb26-96c3-4b3d-a2e9-7123c0a07321_01,KIRC,miR-151a-3p
11220,ab5266f6-8015-4347-b0bd-131ab1fbad51,2288.526729,ab5266f6-8015-4347-b0bd-131ab1fbad51_01,KIRC,miR-151a-3p
11221,ab954d5e-a19b-457a-b5b9-172afd6f9abe,1150.23454,ab954d5e-a19b-457a-b5b9-172afd6f9abe_01,KIRC,miR-151a-3p
11222,aba26e6b-f11c-4ae6-a0d6-85bdd2060e8f,773.873296,aba26e6b-f11c-4ae6-a0d6-85bdd2060e8f_01,KIRC,miR-151a-3p
11223,ac30d54e-f7e3-4185-ab99-89adceff3e69,1426.29183,ac30d54e-f7e3-4185-ab99-89adceff3e69_01,KIRC,miR-151a-3p
11224,ae55b2d3-62a1-419e-9f9a-5ddfac356db4,1021.136975,ae55b2d3-62a1-419e-9f9a-5ddfac356db4_01,KIRC,miR-151a-3p
11225,aebe37c4-5b37-41f3-ade3-46e41bad8eab,1745.312573,aebe37c4-5b37-41f3-ade3-46e41bad8eab_01,KIRC,miR-151a-3p
11226,afd60992-f279-46ee-8fb9-53f6be850f6c,1911.911379,afd60992-f279-46ee-8fb9-53f6be850f6c_01,KIRC,miR-151a-3p
11227,b10eb61b-50b8-4df5-8c46-386a1b58c6a6,1016.167755,b10eb61b-50b8-4df5-8c46-386a1b58c6a6_01,KIRC,miR-151a-3p
11228,b123e7c1-2472-4427-bfeb-79666f971e66,1814.202132,b123e7c1-2472-4427-bfeb-79666f971e66_01,KIRC,miR-151a-3p
11229,b125ff14-4fb4-4f90-8622-fed49bdfe954,1907.405862,b125ff14-4fb4-4f90-8622-fed49bdfe954_01,KIRC,miR-151a-3p
11230,b125ff14-4fb4-4f90-8622-fed49bdfe954,1120.91148,b125ff14-4fb4-4f90-8622-fed49bdfe954_11,KIRC,miR-151a-3p
11231,b15f495d-8598-4404-86b0-519df0f2d504,1823.377252,b15f495d-8598-4404-86b0-519df0f2d504_01,KIRC,miR-151a-3p
11232,b2feca3f-8602-4a30-92bf-958ab2a2bd5d,1576.21832,b2feca3f-8602-4a30-92bf-958ab2a2bd5d_01,KIRC,miR-151a-3p
11233,b39d6675-9378-4652-8a28-9b52b8ca88ce,2532.940664,b39d6675-9378-4652-8a28-9b52b8ca88ce_01,KIRC,miR-151a-3p
11234,b3a6acab-00ad-48b7-94c2-bd56b461b48f,1764.627183,b3a6acab-00ad-48b7-94c2-bd56b461b48f_01,KIRC,miR-151a-3p
11235,b3a9b0be-2ccb-4e55-b72c-3f218ca46a3e,886.842161,b3a9b0be-2ccb-4e55-b72c-3f218ca46a3e_01,KIRC,miR-151a-3p
11236,b428463a-75d5-4663-a53b-ec2993795cc0,2591.087893,b428463a-75d5-4663-a53b-ec2993795cc0_01,KIRC,miR-151a-3p
11237,b472c982-f024-4e09-8326-071ee35ea55c,910.431109,b472c982-f024-4e09-8326-071ee35ea55c_01,KIRC,miR-151a-3p
11238,b602a73b-809c-44c6-a787-d496705e7ae8,1604.855516,b602a73b-809c-44c6-a787-d496705e7ae8_01,KIRC,miR-151a-3p
11239,b602a73b-809c-44c6-a787-d496705e7ae8,1070.524969,b602a73b-809c-44c6-a787-d496705e7ae8_11,KIRC,miR-151a-3p
11240,b6abbdcc-f826-499d-b6f1-f6e2c83f9d8b,959.425529,b6abbdcc-f826-499d-b6f1-f6e2c83f9d8b_01,KIRC,miR-151a-3p
11241,b6d4e2d5-5739-4be3-8a4c-6e7a17d1d40f,1863.813513,b6d4e2d5-5739-4be3-8a4c-6e7a17d1d40f_01,KIRC,miR-151a-3p
11242,b7143068-4afd-47ed-9e08-1894f886c503,924.242746,b7143068-4afd-47ed-9e08-1894f886c503_01,KIRC,miR-151a-3p
11243,b764e6a1-da21-4593-b133-25827c5b8d47,1932.023372,b764e6a1-da21-4593-b133-25827c5b8d47_01,KIRC,miR-151a-3p
11244,b7719c71-de18-4a4d-99ef-67b788c6f77c,648.000764,b7719c71-de18-4a4d-99ef-67b788c6f77c_01,KIRC,miR-151a-3p
11245,b7994839-77a5-4725-aa58-a9e8c79dbfc2,998.698343,b7994839-77a5-4725-aa58-a9e8c79dbfc2_01,KIRC,miR-151a-3p
11246,b81243b3-5130-4268-9883-07e547b8d728,2311.65089,b81243b3-5130-4268-9883-07e547b8d728_01,KIRC,miR-151a-3p
11247,b81998f2-b3ff-4976-bc1c-8d38a68efa1d,1584.685509,b81998f2-b3ff-4976-bc1c-8d38a68efa1d_01,KIRC,miR-151a-3p
11248,b9fc9eff-1228-482d-87a2-ebbb5c92733a,2064.676986,b9fc9eff-1228-482d-87a2-ebbb5c92733a_01,KIRC,miR-151a-3p
11249,ba96288c-60d3-4e56-8940-90c5b22d4ddc,1863.844402,ba96288c-60d3-4e56-8940-90c5b22d4ddc_01,KIRC,miR-151a-3p
11250,bb4a6123-5851-4e49-b859-606ffd2a4d11,1792.902688,bb4a6123-5851-4e49-b859-606ffd2a4d11_01,KIRC,miR-151a-3p
11251,bbbce1ba-c739-43ba-b9cf-a4f746491ae3,1582.739039,bbbce1ba-c739-43ba-b9cf-a4f746491ae3_01,KIRC,miR-151a-3p
11252,bbdaa931-e922-49be-bfbf-fa0c2ae27d7a,1193.61052,bbdaa931-e922-49be-bfbf-fa0c2ae27d7a_01,KIRC,miR-151a-3p
11253,bbdaa931-e922-49be-bfbf-fa0c2ae27d7a,971.615477,bbdaa931-e922-49be-bfbf-fa0c2ae27d7a_11,KIRC,miR-151a-3p
11254,bcbab8ce-abf1-4029-9419-6b1c671d41df,1680.259717,bcbab8ce-abf1-4029-9419-6b1c671d41df_01,KIRC,miR-151a-3p
11255,bcf26561-6e11-441c-955e-181ef2e68b41,1326.347361,bcf26561-6e11-441c-955e-181ef2e68b41_01,KIRC,miR-151a-3p
11256,beef6a78-a57c-46f1-8f4e-6899f0ba2c6d,1942.293133,beef6a78-a57c-46f1-8f4e-6899f0ba2c6d_01,KIRC,miR-151a-3p
11257,bf768635-b809-4df4-a4e6-7495e66aa227,1292.588934,bf768635-b809-4df4-a4e6-7495e66aa227_01,KIRC,miR-151a-3p
11258,bf768635-b809-4df4-a4e6-7495e66aa227,892.254932,bf768635-b809-4df4-a4e6-7495e66aa227_11,KIRC,miR-151a-3p
11259,c0171d4e-9970-44f4-8502-f31f0e145643,5070.712082,c0171d4e-9970-44f4-8502-f31f0e145643_01,KIRC,miR-151a-3p
11260,c01afa58-af3f-40f1-b4fe-36909ae3871e,1584.273197,c01afa58-af3f-40f1-b4fe-36909ae3871e_01,KIRC,miR-151a-3p
11261,c0e26587-3191-4396-a20b-da9e7de213f4,1267.647002,c0e26587-3191-4396-a20b-da9e7de213f4_01,KIRC,miR-151a-3p
11262,c0f7147e-d28b-4358-9219-bb31f3012cff,1428.644344,c0f7147e-d28b-4358-9219-bb31f3012cff_01,KIRC,miR-151a-3p
11263,c129b63f-90cb-40dc-beed-757634004821,933.401422,c129b63f-90cb-40dc-beed-757634004821_01,KIRC,miR-151a-3p
11264,c15d5920-4f59-4e31-9ba6-1f2de8ab5d5d,1133.558264,c15d5920-4f59-4e31-9ba6-1f2de8ab5d5d_01,KIRC,miR-151a-3p
11265,c1b46fd8-1221-4641-a323-84bfb444a45f,1864.763223,c1b46fd8-1221-4641-a323-84bfb444a45f_01,KIRC,miR-151a-3p
11266,c22d25c2-b836-4b91-8f4f-2062be002232,1159.071149,c22d25c2-b836-4b91-8f4f-2062be002232_01,KIRC,miR-151a-3p
11267,c285ada3-fd49-46a5-882f-b6c352572e2a,1019.286647,c285ada3-fd49-46a5-882f-b6c352572e2a_01,KIRC,miR-151a-3p
11268,c33d0d12-a744-4a9a-b3f7-e28da6a109ab,1556.624424,c33d0d12-a744-4a9a-b3f7-e28da6a109ab_01,KIRC,miR-151a-3p
11269,c3cc716b-1b9c-4e73-9a40-f1f891a17c2d,2067.482117,c3cc716b-1b9c-4e73-9a40-f1f891a17c2d_01,KIRC,miR-151a-3p
11270,c4247ccb-8201-428e-a2e7-b5104f095588,1346.67274,c4247ccb-8201-428e-a2e7-b5104f095588_01,KIRC,miR-151a-3p
11271,c4247ccb-8201-428e-a2e7-b5104f095588,1071.932647,c4247ccb-8201-428e-a2e7-b5104f095588_11,KIRC,miR-151a-3p
11272,c499b3be-9db0-4809-b7c0-f5d81208d7ec,2081.26267,c499b3be-9db0-4809-b7c0-f5d81208d7ec_01,KIRC,miR-151a-3p
11273,c4bbbcd2-aa18-4b1f-99d4-93279e31d7e7,1710.698499,c4bbbcd2-aa18-4b1f-99d4-93279e31d7e7_01,KIRC,miR-151a-3p
11274,c5265ca6-2cb5-406d-a635-c4c783561107,1464.913076,c5265ca6-2cb5-406d-a635-c4c783561107_01,KIRC,miR-151a-3p
11275,c558dffe-5aea-467e-ae4c-fdc2a43ab2fe,2051.675828,c558dffe-5aea-467e-ae4c-fdc2a43ab2fe_01,KIRC,miR-151a-3p
11276,c5bf474c-6919-47b4-ba59-34ab20c087d5,1229.234551,c5bf474c-6919-47b4-ba59-34ab20c087d5_01,KIRC,miR-151a-3p
11277,c6454371-1f84-4e8e-8c3a-2eac8380819e,1527.973857,c6454371-1f84-4e8e-8c3a-2eac8380819e_01,KIRC,miR-151a-3p
11278,c7e9ba09-0826-466c-8555-6595de31ed31,2151.569281,c7e9ba09-0826-466c-8555-6595de31ed31_01,KIRC,miR-151a-3p
11279,c814c26c-ee8e-4fd8-a3d3-441b302ead3b,1706.959784,c814c26c-ee8e-4fd8-a3d3-441b302ead3b_01,KIRC,miR-151a-3p
11280,c814c26c-ee8e-4fd8-a3d3-441b302ead3b,934.494055,c814c26c-ee8e-4fd8-a3d3-441b302ead3b_11,KIRC,miR-151a-3p
11281,c91a4cc3-aaa9-4bc9-b157-e46551d334c8,1715.43344,c91a4cc3-aaa9-4bc9-b157-e46551d334c8_01,KIRC,miR-151a-3p
11282,cba5705a-80dd-4496-9283-c5d3a92c7dba,1797.395922,cba5705a-80dd-4496-9283-c5d3a92c7dba_01,KIRC,miR-151a-3p
11283,cc353686-e2b6-46a1-8095-48e2bc44b11f,890.371227,cc353686-e2b6-46a1-8095-48e2bc44b11f_01,KIRC,miR-151a-3p
11284,ccd44d97-f0d5-47cd-9c12-af458c750d23,1530.95492,ccd44d97-f0d5-47cd-9c12-af458c750d23_01,KIRC,miR-151a-3p
11285,cdd8eb5c-bda8-4961-9db4-72e0c4907e95,964.270001,cdd8eb5c-bda8-4961-9db4-72e0c4907e95_01,KIRC,miR-151a-3p
11286,cdfa3c5d-2fe8-4dfd-92c2-a54f39f55f18,1625.60525,cdfa3c5d-2fe8-4dfd-92c2-a54f39f55f18_01,KIRC,miR-151a-3p
11287,ce0ab696-4e50-4b05-a7e5-5191c257bfbe,1700.343069,ce0ab696-4e50-4b05-a7e5-5191c257bfbe_01,KIRC,miR-151a-3p
11288,ceb7cd9a-9cb1-42f2-a4ab-0b4381e2b85b,1965.463052,ceb7cd9a-9cb1-42f2-a4ab-0b4381e2b85b_01,KIRC,miR-151a-3p
11289,cf67eaf8-f5e6-41be-8992-cdb97091e1b0,733.160873,cf67eaf8-f5e6-41be-8992-cdb97091e1b0_01,KIRC,miR-151a-3p
11290,cf77fe39-0b4a-4b38-b563-2a244b9fb5c0,1586.047198,cf77fe39-0b4a-4b38-b563-2a244b9fb5c0_01,KIRC,miR-151a-3p
11291,cfc999aa-802e-4a0d-8b14-be2b19fa2a17,1417.269735,cfc999aa-802e-4a0d-8b14-be2b19fa2a17_01,KIRC,miR-151a-3p
11292,d0f908c5-aafd-4b76-a2fb-39b7cc19bcf7,2206.365961,d0f908c5-aafd-4b76-a2fb-39b7cc19bcf7_01,KIRC,miR-151a-3p
11293,d1e4f4c0-08cc-4012-9372-9ab987d80dab,1696.684775,d1e4f4c0-08cc-4012-9372-9ab987d80dab_01,KIRC,miR-151a-3p
11294,d232f22d-a3e7-41c8-97e1-205de2b488aa,1316.232788,d232f22d-a3e7-41c8-97e1-205de2b488aa_01,KIRC,miR-151a-3p
11295,d23d354d-04b0-4ff4-bd83-6a2d1ecf3b47,3095.300589,d23d354d-04b0-4ff4-bd83-6a2d1ecf3b47_01,KIRC,miR-151a-3p
11296,d2664fde-ce3b-45e6-9a23-4a07980f7bac,1963.631616,d2664fde-ce3b-45e6-9a23-4a07980f7bac_01,KIRC,miR-151a-3p
11297,d2664fde-ce3b-45e6-9a23-4a07980f7bac,976.824595,d2664fde-ce3b-45e6-9a23-4a07980f7bac_11,KIRC,miR-151a-3p
11298,d26f3a6b-72f4-4e48-815e-57b8b211112d,1545.157816,d26f3a6b-72f4-4e48-815e-57b8b211112d_01,KIRC,miR-151a-3p
11299,d30f460b-8e85-4eb4-83b8-0a5d8bf4d10d,2266.308244,d30f460b-8e85-4eb4-83b8-0a5d8bf4d10d_01,KIRC,miR-151a-3p
11300,d3638a1f-da14-4c78-bb53-a5cc30850cbe,2042.065905,d3638a1f-da14-4c78-bb53-a5cc30850cbe_01,KIRC,miR-151a-3p
11301,d3b47e53-6f40-4fc8-b5a4-cbe548a770a9,2350.684262,d3b47e53-6f40-4fc8-b5a4-cbe548a770a9_01,KIRC,miR-151a-3p
11302,d4098753-2e83-42c1-a06b-c03f7700e70c,1670.758594,d4098753-2e83-42c1-a06b-c03f7700e70c_01,KIRC,miR-151a-3p
11303,d4159990-85dd-4557-be1a-bd03818ea3ea,1376.334297,d4159990-85dd-4557-be1a-bd03818ea3ea_01,KIRC,miR-151a-3p
11304,d51fa004-23e6-41a7-9237-ce9916e2e394,1146.957121,d51fa004-23e6-41a7-9237-ce9916e2e394_01,KIRC,miR-151a-3p
11305,d5213422-9447-4f62-b486-3303e3f991fa,1378.156777,d5213422-9447-4f62-b486-3303e3f991fa_01,KIRC,miR-151a-3p
11306,d599ff9b-66c7-4690-b37a-cb86bdda7782,2269.706051,d599ff9b-66c7-4690-b37a-cb86bdda7782_01,KIRC,miR-151a-3p
11307,d62d39f9-c896-4758-a785-e236f0154f14,977.452926,d62d39f9-c896-4758-a785-e236f0154f14_01,KIRC,miR-151a-3p
11308,d65f7f50-2cb0-45e7-866a-ba5c498aef52,1754.866914,d65f7f50-2cb0-45e7-866a-ba5c498aef52_01,KIRC,miR-151a-3p
11309,d6625c4d-cd1c-4c62-8100-e8b2a49ce3ad,1214.660586,d6625c4d-cd1c-4c62-8100-e8b2a49ce3ad_01,KIRC,miR-151a-3p
11310,d6ea5cec-97bf-4c0f-85bf-293d463b0586,1081.922807,d6ea5cec-97bf-4c0f-85bf-293d463b0586_01,KIRC,miR-151a-3p
